Slice,Count,TotalArea,AverageSize,AreaPerc,Mean,Block
OREw_DGRP239_R1_24_06-1.tif,1,305153,305153,38.954,255,B4
OREw_DGRP239_R1_24_07-1.tif,1,321552,321552,41.048,255,B4
OREw_DGRP239_R1_24_08-1.tif,1,328189,328189,41.895,255,B4
OREw_DGRP239_R1_24_09-1.tif,1,299101,299101,38.182,255,B4
OREw_DGRP239_R1_24_10-1.tif,1,334006,334006,42.638,255,B4
OREw_DGRP239_R1_24_11-1.tif,1,319931,319931,40.841,255,B4
OREw_DGRP239_R1_24_13-1.tif,1,301885,301885,38.537,255,B4
OREw_DGRP239_R1_24_14-1.tif,1,321414,321414,41.03,255,B4
OREw_DGRP239_R1_24_15-1.tif,1,256878,256878,32.792,255,B4
OREw_DGRP239_R1_24_16-1.tif,1,294261,294261,37.564,255,B4
OREw_DGRP239_R1_24_17-1.tif,1,328753,328753,41.967,255,B4
OREw_DGRP239_R1_24_18-1.tif,1,303502,303502,38.744,255,B4
OREw_DGRP239_R1_24_19-1.tif,1,313697,313697,40.045,255,B4
OREw_DGRP239_R1_24_20-1.tif,1,291669,291669,37.233,255,B4
OREw_DGRP319_R1_24_01-1.tif,1,327523,327523,41.81,255,B4
OREw_DGRP319_R1_24_02-1.tif,1,313024,313024,39.959,255,B4
OREw_DGRP319_R1_24_03-1.tif,1,365222,365222,46.622,255,B4
OREw_DGRP319_R1_24_04-1.tif,1,267930,267930,34.203,255,B4
OREw_DGRP319_R1_24_05-1.tif,1,314944,314944,40.204,255,B4
OREw_DGRP319_R1_24_06-1.tif,1,310365,310365,39.62,255,B4
OREw_DGRP319_R1_24_07-1.tif,1,324528,324528,41.428,255,B4
OREw_DGRP319_R1_24_08-1.tif,1,267080,267080,34.094,255,B4
OREw_DGRP319_R1_24_09-1.tif,1,293663,293663,37.488,255,B4
OREw_DGRP319_R1_24_10-1.tif,1,279174,279174,35.638,255,B4
OREw_DGRP319_R1_24_11-1.tif,1,298901,298901,38.156,255,B4
OREw_DGRP319_R1_24_12-1.tif,1,298775,298775,38.14,255,B4
OREw_DGRP319_R1_24_13-1.tif,1,304565,304565,38.879,255,B4
OREw_DGRP319_R1_24_14-1.tif,1,315213,315213,40.239,255,B4
OREw_DGRP319_R1_24_15-1.tif,1,342005,342005,43.659,255,B4
OREw_DGRP319_R1_24_16-1.tif,1,261400,261400,33.369,255,B4
OREw_DGRP319_R1_24_17-1.tif,1,319895,319895,40.836,255,B4
OREw_DGRP319_R1_24_18-1.tif,1,304211,304211,38.834,255,B4
OREw_DGRP319_R1_24_19-1.tif,1,364918,364918,46.584,255,B4
OREw_DGRP319_R1_24_20-1.tif,1,284663,284663,36.339,255,B4
OREw_DGRP348_R1_24_01-1.tif,1,353806,353806,45.165,255,B4
OREw_DGRP348_R1_24_02-1.tif,1,316956,316956,40.461,255,B4
OREw_DGRP348_R1_24_03-1.tif,1,354656,354656,45.274,255,B4
OREw_DGRP348_R1_24_04-1.tif,1,312775,312775,39.927,255,B4
OREw_DGRP348_R1_24_05-1.tif,1,293325,293325,37.444,255,B4
OREw_DGRP348_R1_24_06-1.tif,1,280527,280527,35.811,255,B4
OREw_DGRP348_R1_24_07-1.tif,1,302510,302510,38.617,255,B4
OREw_DGRP348_R1_24_08-1.tif,1,329527,329527,42.066,255,B4
OREw_DGRP348_R1_24_10-1.tif,1,321184,321184,41.001,255,B4
OREw_DGRP348_R1_24_11-1.tif,1,289232,289232,36.922,255,B4
OREw_DGRP348_R1_24_12-1.tif,1,296281,296281,37.822,255,B4
OREw_DGRP348_R1_24_13-1.tif,1,291379,291379,37.196,255,B4
OREw_DGRP348_R1_24_14-1.tif,1,321725,321725,41.07,255,B4
OREw_DGRP348_R1_24_15-1.tif,1,324766,324766,41.458,255,B4
OREw_DGRP348_R1_24_16-1.tif,1,309286,309286,39.482,255,B4
OREw_DGRP348_R1_24_18-1.tif,1,279852,279852,35.725,255,B4
OREw_DGRP348_R1_24_19-1.tif,1,297770,297770,38.012,255,B4
OREw_DGRP348_R1_24_20-1.tif,1,293889,293889,37.516,255,B4
OREw_DGRP348_R1_24_21-1.tif,1,295519,295519,37.725,255,B4
OREw_DGRP348_R1_24_22-1.tif,1,310491,310491,39.636,255,B4
OREw_DGRP348_R1_24_23-1.tif,1,293166,293166,37.424,255,B4
OREw_DGRP348_R1_24_24-1.tif,1,311840,311840,39.808,255,B4
OREw_DGRP348_R1_24_25-1.tif,1,295526,295526,37.725,255,B4
OREw_DGRP371_R1_24_01-1.tif,1,326308,326308,41.655,255,B4
OREw_DGRP371_R1_24_02-1.tif,1,320015,320015,40.852,255,B4
OREw_DGRP371_R1_24_03-1.tif,1,307788,307788,39.291,255,B4
OREw_DGRP371_R1_24_04-1.tif,1,305986,305986,39.061,255,B4
OREw_DGRP371_R1_24_05-1.tif,1,293631,293631,37.484,255,B4
OREw_DGRP371_R1_24_06-1.tif,1,286657,286657,36.593,255,B4
OREw_DGRP371_R1_24_07-1.tif,1,316207,316207,40.365,255,B4
OREw_DGRP371_R1_24_08-1.tif,1,327956,327956,41.865,255,B4
OREw_DGRP371_R1_24_09-1.tif,1,286255,286255,36.542,255,B4
OREw_DGRP371_R1_24_10-1.tif,1,319692,319692,40.81,255,B4
OREw_DGRP371_R1_24_11-1.tif,1,327333,327333,41.786,255,B4
OREw_DGRP371_R1_24_12-1.tif,1,341502,341502,43.595,255,B4
OREw_DGRP371_R1_24_13-1.tif,1,321903,321903,41.093,255,B4
OREw_DGRP371_R1_24_14-1.tif,1,324013,324013,41.362,255,B4
OREw_DGRP371_R1_24_15-1.tif,1,307353,307353,39.235,255,B4
OREw_DGRP371_R1_24_16-1.tif,1,292885,292885,37.388,255,B4
OREw_DGRP371_R1_24_17-1.tif,1,325464,325464,41.547,255,B4
OREw_DGRP371_R1_24_18-1.tif,1,335316,335316,42.805,255,B4
OREw_DGRP371_R1_24_19-1.tif,1,292897,292897,37.39,255,B4
OREw_DGRP371_R1_24_20-1.tif,1,324269,324269,41.395,255,B4
OREw_DGRP373_R1_24_01-1.tif,1,297392,297392,37.964,255,B4
OREw_DGRP373_R1_24_02-1.tif,1,332819,332819,42.486,255,B4
OREw_DGRP373_R1_24_03-1.tif,1,356015,356015,45.447,255,B4
OREw_DGRP373_R1_24_04-1.tif,1,312051,312051,39.835,255,B4
OREw_DGRP373_R1_24_05-1.tif,1,325399,325399,41.539,255,B4
OREw_DGRP373_R1_24_06-1.tif,1,321528,321528,41.045,255,B4
OREw_DGRP373_R1_24_07-1.tif,1,296200,296200,37.811,255,B4
OREw_DGRP373_R1_24_08-1.tif,1,283861,283861,36.236,255,B4
OREw_DGRP373_R1_24_09-1.tif,1,269368,269368,34.386,255,B4
OREw_DGRP373_R1_24_10-1.tif,1,327973,327973,41.867,255,B4
OREw_DGRP373_R1_24_11-1.tif,1,330874,330874,42.238,255,B4
OREw_DGRP373_R1_24_12-1.tif,1,302768,302768,38.65,255,B4
OREw_DGRP373_R1_24_13-1.tif,1,270714,270714,34.558,255,B4
OREw_DGRP373_R1_24_14-1.tif,1,306795,306795,39.164,255,B4
OREw_DGRP373_R1_24_15-1.tif,1,335502,335502,42.829,255,B4
OREw_DGRP373_R1_24_16-1.tif,1,317621,317621,40.546,255,B4
OREw_DGRP373_R1_24_17-1.tif,1,278055,278055,35.495,255,B4
OREw_DGRP373_R1_24_18-1.tif,1,334304,334304,42.676,255,B4
OREw_DGRP373_R1_24_19-1.tif,1,312270,312270,39.863,255,B4
OREw_DGRP373_R1_24_20-1.tif,1,318543,318543,40.664,255,B4
OREw_DGRP379_R1_24_01-1.tif,1,309995,309995,39.572,255,B4
OREw_DGRP379_R1_24_02-1.tif,1,330418,330418,42.18,255,B4
OREw_DGRP379_R1_24_03-1.tif,1,291545,291545,37.217,255,B4
OREw_DGRP379_R1_24_04-1.tif,1,288178,288178,36.787,255,B4
OREw_DGRP379_R1_24_05-1.tif,1,324908,324908,41.476,255,B4
OREw_DGRP379_R1_24_06-1.tif,1,269503,269503,34.403,255,B4
OREw_DGRP379_R1_24_07-1.tif,1,306250,306250,39.094,255,B4
OREw_DGRP379_R1_24_08-1.tif,1,269229,269229,34.368,255,B4
OREw_DGRP379_R1_24_09-1.tif,1,236588,236588,30.202,255,B4
OREw_DGRP379_R1_24_10-1.tif,1,283621,283621,36.206,255,B4
OREw_DGRP379_R1_24_11-1.tif,1,309883,309883,39.558,255,B4
OREw_DGRP379_R1_24_12-1.tif,1,260629,260629,33.271,255,B4
OREw_DGRP379_R1_24_13-1.tif,1,301943,301943,38.545,255,B4
OREw_DGRP379_R1_24_14-1.tif,1,297270,297270,37.948,255,B4
OREw_DGRP379_R1_24_15-1.tif,1,245371,245371,31.323,255,B4
OREw_DGRP379_R1_24_16-1.tif,1,273763,273763,34.947,255,B4
OREw_DGRP379_R1_24_17-1.tif,1,290894,290894,37.134,255,B4
OREw_DGRP379_R1_24_18-1.tif,1,308699,308699,39.407,255,B4
OREw_DGRP379_R1_24_19-1.tif,1,287984,287984,36.763,255,B4
OREw_DGRP379_R1_24_20-1.tif,1,266657,266657,34.04,255,B4
OREw_DGRP379_R1_24_21-1.tif,1,289089,289089,36.904,255,B4
OREw_DGRP379_R1_24_22-1.tif,1,341016,341016,43.532,255,B4
OREw_DGRP379_R1_24_23-1.tif,1,285556,285556,36.453,255,B4
OREw_DGRP392_R1_24_01-1.tif,1,321788,321788,41.078,255,B4
OREw_DGRP392_R1_24_02-1.tif,1,332976,332976,42.506,255,B4
OREw_DGRP392_R1_24_03-1.tif,1,323333,323333,41.275,255,B4
OREw_DGRP392_R1_24_04-1.tif,1,334693,334693,42.725,255,B4
OREw_DGRP392_R1_24_05-1.tif,1,325484,325484,41.55,255,B4
OREw_DGRP392_R1_24_06-1.tif,1,312872,312872,39.94,255,B4
OREw_DGRP392_R1_24_07-1.tif,1,316701,316701,40.429,255,B4
OREw_DGRP392_R1_24_08-1.tif,1,292385,292385,37.324,255,B4
OREw_DGRP392_R1_24_09-1.tif,1,352669,352669,45.02,255,B4
OREw_DGRP392_R1_24_10-1.tif,1,352442,352442,44.991,255,B4
OREw_DGRP392_R1_24_11-1.tif,1,301059,301059,38.432,255,B4
OREw_DGRP392_R1_24_12-1.tif,1,307768,307768,39.288,255,B4
OREw_DGRP392_R1_24_13-1.tif,1,319736,319736,40.816,255,B4
OREw_DGRP392_R1_24_14-1.tif,1,314273,314273,40.119,255,B4
OREw_DGRP392_R1_24_15-1.tif,1,333863,333863,42.619,255,B4
OREw_DGRP392_R1_24_16-1.tif,1,336160,336160,42.913,255,B4
OREw_DGRP392_R1_24_17-1.tif,1,335514,335514,42.83,255,B4
OREw_DGRP392_R1_24_19-1.tif,1,321723,321723,41.07,255,B4
OREw_DGRP439_R1_24_01-1.tif,1,308851,308851,39.426,255,B4
OREw_DGRP439_R1_24_02-1.tif,1,315932,315932,40.33,255,B4
OREw_DGRP439_R1_24_03-1.tif,1,294332,294332,37.573,255,B4
OREw_DGRP439_R1_24_04-1.tif,1,297394,297394,37.964,255,B4
OREw_DGRP439_R1_24_05-1.tif,1,286884,286884,36.622,255,B4
OREw_DGRP439_R1_24_06-1.tif,1,296627,296627,37.866,255,B4
OREw_DGRP439_R1_24_08-1.tif,1,327177,327177,41.766,255,B4
OREw_DGRP439_R1_24_09-1.tif,1,329963,329963,42.122,255,B4
OREw_DGRP439_R1_24_11-1.tif,1,343960,343960,43.908,255,B4
OREw_DGRP439_R1_24_12-1.tif,1,349457,349457,44.61,255,B4
OREw_DGRP439_R1_24_14-1.tif,1,294188,294188,37.555,255,B4
OREw_DGRP439_R1_24_15-1.tif,1,278119,278119,35.503,255,B4
OREw_DGRP439_R1_24_16-1.tif,1,357516,357516,45.639,255,B4
OREw_DGRP439_R1_24_17-1.tif,1,280409,280409,35.796,255,B4
OREw_DGRP439_R1_24_18-1.tif,1,321872,321872,41.089,255,B4
OREw_DGRP439_R1_24_19-1.tif,1,327615,327615,41.822,255,B4
OREw_DGRP439_R1_24_20-1.tif,1,279572,279572,35.689,255,B4
OREw_DGRP439_R1_24_21-1.tif,1,315534,315534,40.28,255,B4
OREw_DGRP439_R1_24_22-1.tif,1,301155,301155,38.444,255,B4
OREw_DGRP439_R1_24_23-1.tif,1,307419,307419,39.244,255,B4
OREw_DGRP439_R1_24_24-1.tif,1,320090,320090,40.861,255,B4
OREw_DGRP502_R1_24_01-1.tif,1,282570,282570,36.072,255,B4
OREw_DGRP502_R1_24_02-1.tif,1,283471,283471,36.187,255,B4
OREw_DGRP502_R1_24_03-1.tif,1,269636,269636,34.42,255,B4
OREw_DGRP502_R1_24_04-1.tif,1,271262,271262,34.628,255,B4
OREw_DGRP502_R1_24_05-1.tif,1,266298,266298,33.994,255,B4
OREw_DGRP502_R1_24_06-1.tif,1,257025,257025,32.811,255,B4
OREw_DGRP502_R1_24_07-1.tif,1,303098,303098,38.692,255,B4
OREw_DGRP502_R1_24_08-1.tif,1,299841,299841,38.276,255,B4
OREw_DGRP502_R1_24_09-1.tif,1,286186,286186,36.533,255,B4
OREw_DGRP502_R1_24_10-1.tif,1,275235,275235,35.135,255,B4
OREw_DGRP502_R1_24_11-1.tif,1,232361,232361,29.662,255,B4
OREw_DGRP502_R1_24_12-1.tif,1,286046,286046,36.515,255,B4
OREw_DGRP502_R1_24_13-1.tif,1,266912,266912,34.073,255,B4
OREw_DGRP502_R1_24_14-1.tif,1,276254,276254,35.265,255,B4
OREw_DGRP502_R1_24_15-1.tif,1,312968,312968,39.952,255,B4
OREw_DGRP502_R1_24_16-1.tif,1,297373,297373,37.961,255,B4
OREw_DGRP502_R1_24_17-1.tif,1,283174,283174,36.149,255,B4
OREw_DGRP502_R1_24_18-1.tif,1,262516,262516,33.512,255,B4
OREw_DGRP502_R1_24_19-1.tif,1,290275,290275,37.055,255,B4
OREw_DGRP502_R1_24_20-1.tif,1,288694,288694,36.853,255,B4
OREw_DGRP502_R1_24_21-1.tif,1,282621,282621,36.078,255,B4
OREw_DGRP757_R1_24_01-1.tif,1,350743,350743,44.774,255,B4
OREw_DGRP757_R1_24_02-1.tif,1,340621,340621,43.482,255,B4
OREw_DGRP757_R1_24_03-1.tif,1,347702,347702,44.386,255,B4
OREw_DGRP757_R1_24_04-1.tif,1,344489,344489,43.976,255,B4
OREw_DGRP757_R1_24_05-1.tif,1,332004,332004,42.382,255,B4
OREw_DGRP757_R1_24_06-1.tif,1,366027,366027,46.725,255,B4
OREw_DGRP757_R1_24_07-1.tif,1,336383,336383,42.941,255,B4
OREw_DGRP757_R1_24_08-1.tif,1,333361,333361,42.555,255,B4
OREw_DGRP757_R1_24_09-1.tif,1,358355,358355,45.746,255,B4
OREw_DGRP757_R1_24_10-1.tif,1,350190,350190,44.704,255,B4
OREw_DGRP757_R1_24_11-1.tif,1,322466,322466,41.164,255,B4
OREw_DGRP757_R1_24_12-1.tif,1,344491,344491,43.976,255,B4
OREw_DGRP757_R1_24_13-1.tif,1,341531,341531,43.598,255,B4
OREw_DGRP757_R1_24_14-1.tif,1,274187,274187,35.001,255,B4
OREw_DGRP757_R1_24_15-1.tif,1,374942,374942,47.863,255,B4
OREw_DGRP757_R1_24_16-1.tif,1,331694,331694,42.342,255,B4
OREw_DGRP757_R1_24_17-1.tif,1,357981,357981,45.698,255,B4
OREw_DGRP757_R1_24_18-1.tif,1,349806,349806,44.655,255,B4
OREw_DGRP757_R1_24_19-1.tif,1,314742,314742,40.178,255,B4
OREw_DGRP757_R1_24_20-1.tif,1,350042,350042,44.685,255,B4
OREw_DGRP900_R1_24_01-1.tif,1,332833,332833,42.488,255,B4
OREw_DGRP900_R1_24_02-1.tif,1,315235,315235,40.241,255,B4
OREw_DGRP900_R1_24_03-1.tif,1,327298,327298,41.781,255,B4
OREw_DGRP900_R1_24_04-1.tif,1,324428,324428,41.415,255,B4
OREw_DGRP900_R1_24_05-1.tif,1,299675,299675,38.255,255,B4
OREw_DGRP900_R1_24_06-1.tif,1,313302,313302,39.995,255,B4
OREw_DGRP900_R1_24_07-1.tif,1,289282,289282,36.928,255,B4
OREw_DGRP900_R1_24_08-1.tif,1,295779,295779,37.758,255,B4
OREw_DGRP900_R1_24_09-1.tif,1,303054,303054,38.686,255,B4
OREw_DGRP900_R1_24_10-1.tif,1,305897,305897,39.049,255,B4
OREw_DGRP900_R1_24_11-1.tif,1,295349,295349,37.703,255,B4
OREw_DGRP900_R1_24_12-1.tif,1,326055,326055,41.623,255,B4
OREw_DGRP900_R1_24_13-1.tif,1,329946,329946,42.119,255,B4
OREw_DGRP900_R1_24_14-1.tif,1,272644,272644,34.804,255,B4
OREw_DGRP900_R1_24_15-1.tif,1,293630,293630,37.483,255,B4
OREw_DGRP900_R1_24_16-1.tif,1,301159,301159,38.445,255,B4
OREw_DGRP900_R1_24_17-1.tif,1,338277,338277,43.183,255,B4
OREw_DGRP900_R1_24_18-1.tif,1,303223,303223,38.708,255,B4
OREw_DGRP900_R1_24_19-1.tif,1,316436,316436,40.395,255,B4
OREw_DGRP900_R1_24_20-1.tif,1,269766,269766,34.437,255,B4
OREw_DGRP900_R1_24_21-1.tif,1,318177,318177,40.617,255,B4
OREw_DGRP900_R1_24_22-1.tif,1,317669,317669,40.552,255,B4
OREw_DGRP900_R1_24_23-1.tif,1,323872,323872,41.344,255,B4
OREw_DGRP900_R1_24_24-1.tif,1,279335,279335,35.659,255,B4
OREw_DGRP911_R1_24_01-1.tif,1,294573,294573,37.604,255,B4
OREw_DGRP911_R1_24_02-1.tif,1,304184,304184,38.831,255,B4
OREw_DGRP911_R1_24_03-1.tif,1,296309,296309,37.825,255,B4
OREw_DGRP911_R1_24_04-1.tif,1,261491,261491,33.381,255,B4
OREw_DGRP911_R1_24_05-1.tif,1,308157,308157,39.338,255,B4
OREw_DGRP911_R1_24_06-1.tif,1,285984,285984,36.507,255,B4
OREw_DGRP911_R1_24_07-1.tif,1,330379,330379,42.175,255,B4
OREw_DGRP911_R1_24_08-1.tif,1,344518,344518,43.98,255,B4
OREw_DGRP911_R1_24_09-1.tif,1,319121,319121,40.737,255,B4
OREw_DGRP911_R1_24_10-1.tif,1,281421,281421,35.925,255,B4
OREw_DGRP911_R1_24_11-1.tif,1,328663,328663,41.956,255,B4
OREw_DGRP911_R1_24_12-1.tif,1,259002,259002,33.063,255,B4
OREw_DGRP911_R1_24_13-1.tif,1,278562,278562,35.56,255,B4
OREw_DGRP911_R1_24_14-1.tif,1,314767,314767,40.182,255,B4
OREw_DGRP911_R1_24_15-1.tif,1,315561,315561,40.283,255,B4
OREw_DGRP911_R1_24_16-1.tif,1,297546,297546,37.983,255,B4
OREw_DGRP911_R1_24_19-1.tif,1,302748,302748,38.647,255,B4
OREw_DGRP911_R1_24_20-1.tif,1,346877,346877,44.281,255,B4
OREw_DGRP177_R1_24_05-1.tif,1,320979,320979,40.975,255,B4
OREw_DGRP195_R1_24_09-1.tif,1,352985,352985,45.06,255,B4
OREw_DGRP195_R1_24_16-1.tif,1,370263,370263,47.266,255,B4
OREw_DGRP239_R1_24_12-1.tif,1,332947,332947,42.502,255,B4
OREw_DGRP348_R1_24_09-1.tif,1,300182,300182,38.32,255,B4
OREw_DGRP348_R1_24_17-1.tif,1,320824,320824,40.955,255,B4
OREw_DGRP392_R1_24_18-1.tif,1,349249,349249,44.583,255,B4
OREw_DGRP439_R1_24_13-1.tif,1,348364,348364,44.47,255,B4
sd[1]_DGRP042_R1_24_01-1.tif,1,321681,321681,41.064,255,B4
sd[1]_DGRP158_R1_24_12-1.tif,1,326612,326612,41.694,255,B4
sd[1]_DGRP042_R1_24_03-1.tif,1,308662,308662,39.402,255,B4
sd[1]_DGRP042_R1_24_04-1.tif,1,302009,302009,38.553,255,B4
sd[1]_DGRP042_R1_24_05-1.tif,1,286594,286594,36.585,255,B4
sd[1]_DGRP042_R1_24_06-1.tif,1,282411,282411,36.051,255,B4
sd[1]_DGRP042_R1_24_07-1.tif,1,312461,312461,39.887,255,B4
sd[1]_DGRP042_R1_24_10-1.tif,1,301614,301614,38.503,255,B4
sd[1]_DGRP042_R1_24_12-1.tif,1,288380,288380,36.813,255,B4
sd[1]_DGRP042_R1_24_13-1.tif,1,290052,290052,37.027,255,B4
sd[1]_DGRP042_R1_24_14-1.tif,1,275094,275094,35.117,255,B4
sd[1]_DGRP042_R1_24_15-1.tif,1,297251,297251,37.946,255,B4
sd[1]_DGRP042_R1_24_16-1.tif,1,298569,298569,38.114,255,B4
sd[1]_DGRP042_R1_24_17-1.tif,1,292247,292247,37.307,255,B4
sd[1]_DGRP042_R1_24_18-1.tif,1,197941,197941,25.268,255,B4
sd[1]_DGRP042_R1_24_19-1.tif,1,319766,319766,40.82,255,B4
sd[1]_DGRP042_R1_24_20-1.tif,1,302211,302211,38.579,255,B4
sd[1]_DGRP042_R1_24_21-1.tif,1,329695,329695,42.087,255,B4
sd[1]_DGRP042_R1_24_22-1.tif,1,312209,312209,39.855,255,B4
sd[1]_DGRP042_R1_24_23-1.tif,1,305020,305020,38.937,255,B4
sd[1]_DGRP042_R1_24_24-1.tif,1,307573,307573,39.263,255,B4
sd[1]_DGRP057_R1_24_01-1.tif,1,313316,313316,39.996,255,B4
sd[1]_DGRP057_R1_24_02-1.tif,1,265498,265498,33.892,255,B4
sd[1]_DGRP057_R1_24_03-1.tif,1,280410,280410,35.796,255,B4
sd[1]_DGRP057_R1_24_04-1.tif,1,232579,232579,29.69,255,B4
sd[1]_DGRP057_R1_24_05-1.tif,1,295870,295870,37.769,255,B4
sd[1]_DGRP057_R1_24_06-1.tif,1,283765,283765,36.224,255,B4
sd[1]_DGRP057_R1_24_07-1.tif,1,276989,276989,35.359,255,B4
sd[1]_DGRP057_R1_24_08-1.tif,1,306067,306067,39.071,255,B4
sd[1]_DGRP057_R1_24_09-1.tif,1,285093,285093,36.394,255,B4
sd[1]_DGRP057_R1_24_10-1.tif,1,312744,312744,39.923,255,B4
sd[1]_DGRP057_R1_24_11-1.tif,1,273883,273883,34.963,255,B4
sd[1]_DGRP057_R1_24_12-1.tif,1,285518,285518,36.448,255,B4
sd[1]_DGRP057_R1_24_13-1.tif,1,275492,275492,35.168,255,B4
sd[1]_DGRP057_R1_24_14-1.tif,1,281621,281621,35.95,255,B4
sd[1]_DGRP057_R1_24_15-1.tif,1,305270,305270,38.969,255,B4
sd[1]_DGRP057_R1_24_16-1.tif,1,305234,305234,38.965,255,B4
sd[1]_DGRP057_R1_24_17-1.tif,1,309683,309683,39.533,255,B4
sd[1]_DGRP057_R1_24_18-1.tif,1,304891,304891,38.921,255,B4
sd[1]_DGRP057_R1_24_19-1.tif,1,276064,276064,35.241,255,B4
sd[1]_DGRP057_R1_24_20-1.tif,1,299889,299889,38.282,255,B4
sd[1]_DGRP057_R1_24_21-1.tif,1,300603,300603,38.374,255,B4
sd[1]_DGRP057_R1_24_22-1.tif,1,290774,290774,37.119,255,B4
sd[1]_DGRP057_R1_24_23-1.tif,1,290399,290399,37.071,255,B4
sd[1]_DGRP083_R1_24_02-1.tif,1,272290,272290,34.759,255,B4
sd[1]_DGRP083_R1_24_03-1.tif,1,226557,226557,28.921,255,B4
sd[1]_DGRP083_R1_24_04-1.tif,1,244651,244651,31.231,255,B4
sd[1]_DGRP083_R1_24_05-1.tif,1,265085,265085,33.839,255,B4
sd[1]_DGRP083_R1_24_06-1.tif,1,188940,188940,24.119,255,B4
sd[1]_DGRP083_R1_24_07-1.tif,1,283139,283139,36.144,255,B4
sd[1]_DGRP083_R1_24_08-1.tif,1,302159,302159,38.572,255,B4
sd[1]_DGRP083_R1_24_09-1.tif,1,257712,257712,32.898,255,B4
sd[1]_DGRP083_R1_24_10-1.tif,1,227235,227235,29.008,255,B4
sd[1]_DGRP083_R1_24_11-1.tif,1,266341,266341,34,255,B4
sd[1]_DGRP083_R1_24_12-1.tif,1,241989,241989,30.891,255,B4
sd[1]_DGRP083_R1_24_13-1.tif,1,224162,224162,28.615,255,B4
sd[1]_DGRP083_R1_24_14-1.tif,1,191209,191209,24.409,255,B4
sd[1]_DGRP083_R1_24_15-1.tif,1,242591,242591,30.968,255,B4
sd[1]_DGRP083_R1_24_16-1.tif,1,255341,255341,32.596,255,B4
sd[1]_DGRP083_R1_24_17-1.tif,1,273556,273556,34.921,255,B4
sd[1]_DGRP083_R1_24_18-1.tif,1,202148,202148,25.805,255,B4
sd[1]_DGRP083_R1_24_19-1.tif,1,208202,208202,26.578,255,B4
sd[1]_DGRP083_R1_24_20-1.tif,1,291144,291144,37.166,255,B4
sd[1]_DGRP083_R1_24_21-1.tif,1,232011,232011,29.617,255,B4
sd[1]_DGRP091_R1_24_01-1.tif,1,271828,271828,34.7,255,B4
sd[1]_DGRP091_R1_24_02-1.tif,1,307411,307411,39.243,255,B4
sd[1]_DGRP091_R1_24_03-1.tif,1,305100,305100,38.948,255,B4
sd[1]_DGRP091_R1_24_04-1.tif,1,293332,293332,37.445,255,B4
sd[1]_DGRP091_R1_24_05-1.tif,1,299249,299249,38.201,255,B4
sd[1]_DGRP091_R1_24_06-1.tif,1,264847,264847,33.809,255,B4
sd[1]_DGRP091_R1_24_07-1.tif,1,286150,286150,36.529,255,B4
sd[1]_DGRP091_R1_24_08-1.tif,1,319044,319044,40.728,255,B4
sd[1]_DGRP091_R1_24_09-1.tif,1,307544,307544,39.26,255,B4
sd[1]_DGRP091_R1_24_10-1.tif,1,271645,271645,34.677,255,B4
sd[1]_DGRP091_R1_24_11-1.tif,1,337411,337411,43.072,255,B4
sd[1]_DGRP091_R1_24_12-1.tif,1,281360,281360,35.917,255,B4
sd[1]_DGRP091_R1_24_13-1.tif,1,302742,302742,38.647,255,B4
sd[1]_DGRP091_R1_24_14-1.tif,1,304929,304929,38.926,255,B4
sd[1]_DGRP091_R1_24_16-1.tif,1,295006,295006,37.659,255,B4
sd[1]_DGRP091_R1_24_18-1.tif,1,313092,313092,39.968,255,B4
sd[1]_DGRP091_R1_24_19-1.tif,1,314796,314796,40.185,255,B4
sd[1]_DGRP091_R1_24_20-1.tif,1,330624,330624,42.206,255,B4
sd[1]_DGRP158_R1_24_01-1.tif,1,315222,315222,40.24,255,B4
sd[1]_DGRP158_R1_24_02-1.tif,1,308853,308853,39.427,255,B4
sd[1]_DGRP158_R1_24_03-1.tif,1,331782,331782,42.354,255,B4
sd[1]_DGRP158_R1_24_05-1.tif,1,348476,348476,44.485,255,B4
sd[1]_DGRP158_R1_24_06-1.tif,1,318357,318357,40.64,255,B4
sd[1]_DGRP158_R1_24_07-1.tif,1,320278,320278,40.885,255,B4
sd[1]_DGRP158_R1_24_08-1.tif,1,320340,320340,40.893,255,B4
sd[1]_DGRP158_R1_24_09-1.tif,1,333024,333024,42.512,255,B4
sd[1]_DGRP158_R1_24_10-1.tif,1,293517,293517,37.469,255,B4
sd[1]_DGRP158_R1_24_11-1.tif,1,312680,312680,39.915,255,B4
sd[1]_DGRP158_R1_24_12-1.tif,1,327455,327455,41.801,255,B4
sd[1]_DGRP158_R1_24_13-1.tif,1,317266,317266,40.501,255,B4
sd[1]_DGRP158_R1_24_14-1.tif,1,314335,314335,40.127,255,B4
sd[1]_DGRP158_R1_24_15-1.tif,1,334307,334307,42.676,255,B4
sd[1]_DGRP158_R1_24_16-1.tif,1,321655,321655,41.061,255,B4
sd[1]_DGRP158_R1_24_17-1.tif,1,306892,306892,39.176,255,B4
sd[1]_DGRP158_R1_24_18-1.tif,1,318977,318977,40.719,255,B4
sd[1]_DGRP158_R1_24_19-1.tif,1,323257,323257,41.265,255,B4
sd[1]_DGRP158_R1_24_20-1.tif,1,286391,286391,36.559,255,B4
sd[1]_DGRP158_R1_24_21-1.tif,1,315004,315004,40.212,255,B4
