"","Mutant","DGRP","temperature","TotalArea","AreaPerc","Block","Area_mmsq"
"5044","sd[ETX4]",91,24,160078,20.435,4,0.739960555
"5045","sd[ETX4]",91,24,115692,14.769,4,0.53478627
"5046","sd[ETX4]",91,24,95312,12.167,4,0.44057972
"5047","sd[ETX4]",91,24,113592,14.501,4,0.52507902
"5048","sd[ETX4]",91,24,147271,18.8,4,0.6807601975
"5049","sd[ETX4]",91,24,205116,26.184,4,0.94814871
"5050","sd[ETX4]",91,24,94901,12.115,4,0.4386798725
"5051","sd[ETX4]",91,24,58795,7.505,4,0.2717798875
"5052","sd[ETX4]",91,24,142455,18.185,4,0.6584982375
"5053","sd[ETX4]",91,24,193769,24.736,4,0.8956972025
"5054","sd[ETX4]",371,24,265389,33.878,4,1.2267606525
"5055","sd[ETX4]",371,24,137261,17.522,4,0.6344889725
"5056","sd[ETX4]",371,24,284104,36.267,4,1.31327074
"5057","sd[ETX4]",371,24,257505,32.872,4,1.1903168625
"5058","sd[ETX4]",371,24,244748,31.243,4,1.13134763
"5059","sd[ETX4]",371,24,258220,32.963,4,1.19362195
"5060","sd[ETX4]",371,24,232981,29.741,4,1.0769546725
"5061","sd[ETX4]",371,24,244506,31.212,4,1.130228985
"5062","sd[ETX4]",371,24,250507,31.979,4,1.1579686075
"5063","sd[ETX4]",371,24,240422,30.691,4,1.111350695
"5064","sd[ETX4]",371,24,250043,31.919,4,1.1558237675
"5065","sd[ETX4]",371,24,200820,25.636,4,0.92829045
"5066","sd[ETX4]",371,24,250342,31.957,4,1.157205895
"5067","sd[ETX4]",371,24,228655,29.189,4,1.0569577375
"5068","sd[ETX4]",371,24,161466,20.612,4,0.746376585
"5069","sd[ETX4]",371,24,244702,31.237,4,1.131134995
"5070","sd[ETX4]",371,24,191590,24.457,4,0.885624775
"5071","sd[ETX4]",371,24,259663,33.147,4,1.2002922175
"5072","sd[ETX4]",348,24,189830,24.233,4,0.877489175
"5073","sd[ETX4]",348,24,205554,26.24,4,0.950173365
"5074","sd[ETX4]",348,24,157426,20.096,4,0.727701685
"5075","sd[ETX4]",348,24,113558,14.496,4,0.524921855
"5076","sd[ETX4]",348,24,171247,21.861,4,0.7915892575
"5077","sd[ETX4]",348,24,178636,22.804,4,0.82574491
"5078","sd[ETX4]",348,24,166416,21.244,4,0.76925796
"5079","sd[ETX4]",348,24,108732,13.88,4,0.50261367
"5080","sd[ETX4]",348,24,184483,23.55,4,0.8527726675
"5081","sd[ETX4]",348,24,170153,21.721,4,0.7865322425
"5082","sd[ETX4]",348,24,196127,25.037,4,0.9065970575
"5083","sd[ETX4]",348,24,176625,22.547,4,0.8164490625
"5084","sd[ETX4]",348,24,116309,14.847,4,0.5376383525
"5085","sd[ETX4]",348,24,209477,26.741,4,0.9683074325
"5086","sd[ETX4]",348,24,158546,20.239,4,0.732878885
"5087","sd[ETX4]",348,24,173087,22.095,4,0.8000946575
"5088","sd[ETX4]",348,24,155116,19.801,4,0.71702371
"5089","sd[ETX4]",348,24,180069,22.987,4,0.8323689525
"5090","sd[ETX4]",348,24,187232,23.901,4,0.86547992
"5091","sd[ETX4]",348,24,175063,22.348,4,0.8092287175
"5092","sd[ETX4]",348,24,142522,18.194,4,0.658807945
"5093","sd[ETX4]",319,24,89271,11.396,4,0.4126551975
"5094","sd[ETX4]",319,24,113657,14.509,4,0.5253794825
"5095","sd[ETX4]",319,24,152022,19.406,4,0.702721695
"5096","sd[ETX4]",319,24,146586,18.712,4,0.677593785
"5097","sd[ETX4]",319,24,95508,12.192,4,0.44148573
"5098","sd[ETX4]",319,24,78687,10.045,4,0.3637306575
"5099","sd[ETX4]",319,24,102340,13.064,4,0.47306665
"5100","sd[ETX4]",319,24,61922,7.905,4,0.286234445
"5101","sd[ETX4]",319,24,85887,10.964,4,0.3970126575
"5102","sd[ETX4]",319,24,127180,16.235,4,0.58788955
"5103","sd[ETX4]",319,24,74774,9.545,4,0.345642815
"5104","sd[ETX4]",239,24,192129,24.526,4,0.8881163025
"5105","sd[ETX4]",239,24,271585,34.669,4,1.2554016625
"5106","sd[ETX4]",239,24,280233,35.773,4,1.2953770425
"5107","sd[ETX4]",239,24,224720,28.687,4,1.0387682
"5108","sd[ETX4]",239,24,255991,32.679,4,1.1833183975
"5109","sd[ETX4]",239,24,254105,32.438,4,1.1746003625
"5110","sd[ETX4]",239,24,246211,31.43,4,1.1381103475
"5111","sd[ETX4]",239,24,254288,32.461,4,1.17544628
"5112","sd[ETX4]",239,24,232578,29.69,4,1.075091805
"5113","sd[ETX4]",239,24,251329,32.083,4,1.1617683025
"5114","sd[ETX4]",239,24,274916,35.094,4,1.27079921
"5115","sd[ETX4]",239,24,232309,29.655,4,1.0738483525
"5116","sd[ETX4]",239,24,263196,33.598,4,1.21662351
"5117","sd[ETX4]",239,24,262760,33.543,4,1.2146081
"5118","sd[ETX4]",195,24,140738,17.966,4,0.650561405
"5119","sd[ETX4]",195,24,127041,16.217,4,0.5872470225
"5120","sd[ETX4]",195,24,148516,18.959,4,0.68651521
"5121","sd[ETX4]",195,24,128124,16.356,4,0.59225319
"5122","sd[ETX4]",195,24,107207,13.686,4,0.4955643575
"5123","sd[ETX4]",195,24,122041,15.579,4,0.5641345225
"5124","sd[ETX4]",195,24,130025,16.598,4,0.6010405625
"5125","sd[ETX4]",195,24,64774,8.269,4,0.299417815
"5126","sd[ETX4]",195,24,137822,17.594,4,0.637082195
"5127","sd[ETX4]",195,24,70780,9.035,4,0.32718055
"5128","sd[ETX4]",195,24,107128,13.675,4,0.49519918
"5129","sd[ETX4]",195,24,129791,16.568,4,0.5999588975
"5130","sd[ETX4]",195,24,123279,15.737,4,0.5698571775
"5131","sd[ETX4]",195,24,109733,14.008,4,0.5072407925
"5132","sd[ETX4]",195,24,157085,20.053,4,0.7261254125
"5133","sd[ETX4]",195,24,114723,14.645,4,0.5303070675
"5134","sd[ETX4]",42,24,213478,27.252,4,0.986802055
"5135","sd[ETX4]",42,24,183417,23.414,4,0.8478450825
"5136","sd[ETX4]",42,24,56545,7.218,4,0.2613792625
"5137","sd[ETX4]",42,24,196206,25.047,4,0.906962235
"5138","sd[ETX4]",83,24,158475,20.23,4,0.7325506875
"5139","sd[ETX4]",158,24,167336,21.361,4,0.77351066
"5140","sd[ETX4]",177,24,54809,6.997,4,0.2533546025
"5141","sd[ETX4]",392,24,120962,15.441,4,0.559146845
"5142","sd[ETX4]",439,24,262424,33.5,4,1.21305494
"5143","sd[ETX4]",502,24,126992,16.211,4,0.58702052
"5144","sd[ETX4]",900,24,152171,19.425,4,0.7034104475
"5145","sd[ETX4]",195,24,55837,7.128,4,0.2581065325
"5146","sd[ETX4]",195,24,135756,17.33,4,0.62753211
"5147","sd[ETX4]",91,24,57767,7.374,4,0.2670279575
"5148","sd[ETX4]",239,24,223262,28.501,4,1.032028595
"5149","sd[ETX4]",239,24,243466,31.08,4,1.125421585
"5150","sd[ETX4]",239,24,229585,29.308,4,1.0612566625
"5151","sd[ETX4]",239,24,243802,31.123,4,1.126974745
"5152","sd[ETX4]",239,24,258363,32.981,4,1.1942829675
"5153","OREw",83,24,260298,33.228,8,1.203227505
"5154","OREw",83,24,325042,41.493,8,1.502506645
"5155","OREw",83,24,256676,32.766,8,1.18648481
"5156","OREw",83,24,237752,30.35,8,1.09900862
"5157","OREw",83,24,237254,30.287,8,1.096706615
"5158","OREw",83,24,238610,30.46,8,1.102974725
"5159","OREw",83,24,218698,27.918,8,1.010931505
"5160","OREw",83,24,323739,41.327,8,1.4964835275
"5161","OREw",83,24,218445,27.886,8,1.0097620125
"5162","OREw",83,24,234476,29.932,8,1.08386531
"5163","OREw",83,24,254862,32.534,8,1.178099595
"5164","OREw",83,24,234327,29.913,8,1.0831765575
"5165","OREw",83,24,221642,28.294,8,1.024540145
"5166","OREw",83,24,214093,27.33,8,0.9896448925
"5167","OREw",83,24,255461,32.611,8,1.1808684725
"5168","OREw",83,24,265945,33.949,8,1.2293307625
"5169","OREw",83,24,241979,30.89,8,1.1185479275
"5170","OREw",83,24,241300,30.803,8,1.11540925
"5171","OREw",158,24,321541,41.046,8,1.4863232725
"5172","OREw",158,24,333935,42.629,8,1.5436145375
"5173","OREw",158,24,316362,40.385,8,1.462383345
"5174","OREw",158,24,332764,42.479,8,1.53820159
"5175","OREw",158,24,319404,40.774,8,1.47644499
"5176","OREw",158,24,347148,44.315,8,1.60469163
"5177","OREw",158,24,347005,44.297,8,1.6040306125
"5178","OREw",158,24,339680,43.362,8,1.5701708
"5179","OREw",158,24,312269,39.863,8,1.4434634525
"5180","OREw",158,24,344877,44.025,8,1.5941939325
"5181","OREw",158,24,308701,39.407,8,1.4269703725
"5182","OREw",158,24,322754,41.201,8,1.491930365
"5183","OREw",158,24,324239,41.391,8,1.4987947775
"5184","OREw",158,24,323241,41.263,8,1.4941815225
"5185","OREw",158,24,318651,40.677,8,1.4729642475
"5186","OREw",158,24,322691,41.193,8,1.4916391475
"5187","OREw",158,24,275197,35.13,8,1.2720981325
"5188","OREw",158,24,317488,40.529,8,1.46758828
"5189","OREw",158,24,326622,41.695,8,1.509810195
"5190","OREw",239,24,291740,37.242,8,1.34856815
"5191","OREw",239,24,260199,33.216,8,1.2027698775
"5192","OREw",239,24,295424,37.712,8,1.36559744
"5193","OREw",239,24,264588,33.776,8,1.22305803
"5194","OREw",239,24,280995,35.87,8,1.2988993875
"5195","OREw",239,24,297313,37.954,8,1.3743293425
"5196","OREw",239,24,305053,38.942,8,1.4101074925
"5197","OREw",239,24,229840,29.34,8,1.0624354
"5198","OREw",239,24,239562,30.581,8,1.107375345
"5199","OREw",239,24,324793,41.462,8,1.5013556425
"5200","OREw",239,24,320799,40.952,8,1.4828933775
"5201","OREw",239,24,306145,39.081,8,1.4151552625
"5202","OREw",239,24,331330,42.296,8,1.531572925
"5203","OREw",239,24,272738,34.816,8,1.260731405
"5204","OREw",239,24,248250,31.69,8,1.147535625
"5205","OREw",239,24,252344,32.213,8,1.16646014
"5206","OREw",239,24,252349,32.214,8,1.1664832525
"5207","OREw",239,24,271127,34.611,8,1.2532845575
"5208","OREw",239,24,247393,31.581,8,1.1435741425
"5209","OREw",319,24,305271,38.969,8,1.4111151975
"5210","OREw",319,24,302577,38.626,8,1.3986621825
"5211","OREw",319,24,223858,28.577,8,1.034783605
"5212","OREw",319,24,273703,34.94,8,1.2651921175
"5213","OREw",319,24,274774,35.076,8,1.270142815
"5214","OREw",319,24,285541,36.451,8,1.3199132725
"5215","OREw",319,24,270279,34.503,8,1.2493646775
"5216","OREw",319,24,273296,34.888,8,1.26331076
"5217","OREw",319,24,273605,34.927,8,1.2647391125
"5218","OREw",319,24,313013,39.958,8,1.4469025925
"5219","OREw",319,24,307050,39.197,8,1.419338625
"5220","OREw",319,24,280593,35.819,8,1.2970411425
"5221","OREw",319,24,306384,39.112,8,1.41626004
"5222","OREw",319,24,278453,35.546,8,1.2871489925
"5223","OREw",319,24,281494,35.934,8,1.301206015
"5224","OREw",319,24,280295,35.781,8,1.2956636375
"5225","OREw",319,24,265200,33.854,8,1.225887
"5226","OREw",373,24,258542,33.004,8,1.195110395
"5227","OREw",373,24,291579,37.222,8,1.3478239275
"5228","OREw",373,24,274018,34.98,8,1.266648205
"5229","OREw",373,24,322789,41.206,8,1.4920921525
"5230","OREw",373,24,317622,40.546,8,1.468207695
"5231","OREw",373,24,321868,41.088,8,1.48783483
"5232","OREw",373,24,263061,33.581,8,1.2159994725
"5233","OREw",373,24,284754,36.35,8,1.316275365
"5234","OREw",373,24,238996,30.509,8,1.10475901
"5235","OREw",373,24,302012,38.553,8,1.39605047
"5236","OREw",373,24,278150,35.507,8,1.285748375
"5237","OREw",373,24,267484,34.146,8,1.23644479
"5238","OREw",373,24,246118,31.418,8,1.137680455
"5239","OREw",373,24,319006,40.723,8,1.474605235
"5240","OREw",373,24,235267,30.033,8,1.0875217075
"5241","OREw",373,24,294653,37.614,8,1.3620334925
"5242","OREw",373,24,282702,36.088,8,1.306789995
"5243","OREw",373,24,257199,32.833,8,1.1889023775
"5244","OREw",373,24,291735,37.241,8,1.3485450375
"5245","OREw",373,24,333459,42.568,8,1.5414142275
"5246","OREw",392,24,254199,32.45,8,1.1750348775
"5247","OREw",392,24,327088,41.754,8,1.51196428
"5248","OREw",392,24,261293,33.355,8,1.2078268925
"5249","OREw",392,24,259098,33.075,8,1.197680505
"5250","OREw",392,24,309955,39.567,8,1.4327669875
"5251","OREw",392,24,304078,38.817,8,1.405600555
"5252","OREw",392,24,314063,40.092,8,1.4517562175
"5253","OREw",392,24,257417,32.861,8,1.1899100825
"5254","OREw",392,24,259001,33.063,8,1.1972321225
"5255","OREw",392,24,246107,31.417,8,1.1376296075
"5256","OREw",392,24,229288,29.27,8,1.05988378
"5257","OREw",392,24,264583,33.775,8,1.2230349175
"5258","OREw",392,24,254259,32.457,8,1.1753122275
"5259","OREw",392,24,267784,34.184,8,1.23783154
"5260","OREw",392,24,258109,32.949,8,1.1931088525
"5261","OREw",392,24,247713,31.622,8,1.1450533425
"5262","OREw",392,24,282313,36.039,8,1.3049918425
"5263","OREw",392,24,279663,35.7,8,1.2927422175
"5264","OREw",392,24,277845,35.468,8,1.2843385125
"5265","OREw",392,24,284379,36.302,8,1.3145419275
"5266","OREw",757,24,346992,44.295,8,1.60397052
"5267","OREw",757,24,332764,42.479,8,1.53820159
"5268","OREw",757,24,354841,45.297,8,1.6402525225
"5269","OREw",757,24,354301,45.228,8,1.6377563725
"5270","OREw",757,24,327690,41.831,8,1.514747025
"5271","OREw",757,24,358128,45.717,8,1.65544668
"5272","OREw",757,24,340283,43.439,8,1.5729581675
"5273","OREw",757,24,373660,47.7,8,1.72724335
"5274","OREw",757,24,356785,45.545,8,1.6492386625
"5275","OREw",757,24,330250,42.158,8,1.526580625
"5276","OREw",757,24,356054,45.452,8,1.645859615
"5277","OREw",757,24,311734,39.794,8,1.440990415
"5278","OREw",757,24,345203,44.067,8,1.5957008675
"5279","OREw",757,24,348102,44.437,8,1.609101495
"5280","OREw",757,24,354672,45.276,8,1.63947132
"5281","OREw",757,24,350921,44.797,8,1.6221323225
"5282","OREw",757,24,328456,41.929,8,1.51828786
"5283","OREw",757,24,329717,42.09,8,1.5241168325
"5284","OREw",757,24,350895,44.794,8,1.6220121375
"5285","sd[1]",83,24,282100,36.012,8,1.30400725
"5286","sd[1]",83,24,294333,37.573,8,1.3605542925
"5287","sd[1]",83,24,282856,36.108,8,1.30750186
"5288","sd[1]",83,24,293785,37.503,8,1.3580211625
"5289","sd[1]",83,24,305395,38.985,8,1.4116883875
"5290","sd[1]",83,24,314698,40.173,8,1.454691505
"5291","sd[1]",83,24,290310,37.06,8,1.341957975
"5292","sd[1]",83,24,291002,37.148,8,1.345156745
"5293","sd[1]",83,24,301481,38.486,8,1.3935959225
"5294","sd[1]",83,24,265977,33.953,8,1.2294786825
"5295","sd[1]",83,24,310050,39.58,8,1.433206125
"5296","sd[1]",83,24,300626,38.376,8,1.389643685
"5297","sd[1]",83,24,261954,33.44,8,1.210882365
"5298","sd[1]",83,24,279607,35.693,8,1.2924833575
"5299","sd[1]",83,24,298824,38.146,8,1.38131394
"5300","sd[1]",83,24,291396,37.198,8,1.34697801
"5301","sd[1]",83,24,320069,40.858,8,1.4795189525
"5302","sd[1]",83,24,310831,39.679,8,1.4368162975
"5303","sd[1]",83,24,299950,38.29,8,1.386518875
"5304","sd[1]",83,24,21138,24.571,8,0.097710405
"5305","sd[1]",83,24,320100,40.862,8,1.47966225
"5306","sd[1]",83,24,291180,37.171,8,1.34597955
"5307","sd[1]",239,24,314464,40.143,8,1.45360984
"5308","sd[1]",239,24,301242,38.455,8,1.392491145
"5309","sd[1]",239,24,290827,37.126,8,1.3443478075
"5310","sd[1]",239,24,318679,40.681,8,1.4730936775
"5311","sd[1]",239,24,270263,34.5,8,1.2492907175
"5312","sd[1]",239,24,303160,38.7,8,1.4013571
"5313","sd[1]",239,24,306166,39.084,8,1.415252335
"5314","sd[1]",239,24,343706,43.876,8,1.588780985
"5315","sd[1]",239,24,312560,39.9,8,1.4448086
"5316","sd[1]",239,24,292726,37.368,8,1.353125935
"5317","sd[1]",239,24,310239,39.604,8,1.4340797775
"5318","sd[1]",239,24,325897,41.602,8,1.5064588825
"5319","sd[1]",239,24,310244,39.604,8,1.43410289
"5320","sd[1]",239,24,312686,39.916,8,1.445391035
"5321","sd[1]",239,24,287545,36.707,8,1.3291767625
"5322","sd[1]",239,24,335681,42.851,8,1.5516854225
"5323","sd[1]",239,24,307536,39.259,8,1.42158516
"5324","sd[1]",239,24,244610,31.226,8,1.130709725
"5325","sd[1]",239,24,333273,42.544,8,1.5405544425
"5326","sd[1]",319,24,241845,30.873,8,1.1179285125
"5327","sd[1]",319,24,290691,37.108,8,1.3437191475
"5328","sd[1]",319,24,268723,34.304,8,1.2421720675
"5329","sd[1]",319,24,289980,37.017,8,1.34043255
"5330","sd[1]",319,24,272314,34.762,8,1.258771465
"5331","sd[1]",319,24,265528,33.896,8,1.22740318
"5332","sd[1]",319,24,283506,36.191,8,1.310506485
"5333","sd[1]",319,24,264853,33.81,8,1.2242829925
"5334","sd[1]",319,24,280114,35.758,8,1.294826965
"5335","sd[1]",319,24,265429,33.883,8,1.2269455525
"5336","sd[1]",319,24,257765,32.905,8,1.1915187125
"5337","sd[1]",319,24,269632,34.42,8,1.24637392
"5338","sd[1]",319,24,260916,33.307,8,1.20608421
"5339","sd[1]",319,24,273602,34.927,8,1.264725245
"5340","sd[1]",319,24,267848,34.192,8,1.23812738
"5341","sd[1]",319,24,307286,39.227,8,1.420429535
"5342","sd[1]",319,24,235554,30.07,8,1.088848365
"5343","sd[1]",319,24,222298,28.378,8,1.027572505
"5344","sd[1]",319,24,268678,34.298,8,1.241964055
"5345","sd[1]",373,24,337649,43.103,8,1.5607825025
"5346","sd[1]",373,24,312126,39.845,8,1.442802435
"5347","sd[1]",373,24,313906,40.072,8,1.451030485
"5348","sd[1]",373,24,274123,34.993,8,1.2671335675
"5349","sd[1]",373,24,285071,36.391,8,1.3177406975
"5350","sd[1]",373,24,294328,37.573,8,1.36053118
"5351","sd[1]",373,24,288438,36.821,8,1.333304655
"5352","sd[1]",373,24,289253,36.925,8,1.3370719925
"5353","sd[1]",373,24,321857,41.087,8,1.4877839825
"5354","sd[1]",373,24,310251,39.605,8,1.4341352475
"5355","sd[1]",373,24,316029,40.343,8,1.4608440525
"5356","sd[1]",373,24,297248,37.945,8,1.37402888
"5357","sd[1]",373,24,328297,41.909,8,1.5175528825
"5358","sd[1]",373,24,314282,40.12,8,1.452768545
"5359","sd[1]",373,24,313299,39.994,8,1.4482246275
"5360","sd[1]",373,24,334637,42.718,8,1.5468595325
"5361","sd[1]",373,24,299299,38.207,8,1.3835096275
"5362","sd[1]",373,24,337452,43.078,8,1.55987187
"5363","sd[1]",373,24,288133,36.782,8,1.3318947925
"5364","sd[1]",373,24,317453,40.525,8,1.4674264925
"5365","sd[1]",392,24,255887,32.665,8,1.1828376575
"5366","sd[1]",392,24,288666,36.85,8,1.334358585
"5367","sd[1]",392,24,275407,35.157,8,1.2730688575
"5368","sd[1]",392,24,302860,38.662,8,1.39997035
"5369","sd[1]",392,24,305812,39.039,8,1.41361597
"5370","sd[1]",392,24,304300,38.845,8,1.40662675
"5371","sd[1]",392,24,283909,36.242,8,1.3123693525
"5372","sd[1]",392,24,281551,35.941,8,1.3014694975
"5373","sd[1]",392,24,289524,36.959,8,1.33832469
"5374","sd[1]",392,24,293070,37.412,8,1.354716075
"5375","sd[1]",392,24,290935,37.139,8,1.3448470375
"5376","sd[1]",392,24,293945,37.524,8,1.3587607625
"5377","sd[1]",392,24,288651,36.848,8,1.3342892475
"5378","sd[1]",392,24,287935,36.756,8,1.3309795375
"5379","sd[1]",392,24,246228,31.432,8,1.13818893
"5380","sd[1]",392,24,294352,37.576,8,1.36064212
"5381","sd[1]",392,24,293929,37.522,8,1.3586868025
"5382","sd[1]",392,24,297835,38.02,8,1.3767422875
"5383","sd[1]",392,24,317944,40.587,8,1.46969614
"5384","sd[1]",392,24,277265,35.394,8,1.2816574625
"5385","sd[1]",392,24,317597,40.543,8,1.4680921325
"5386","sd[1]",757,24,263942,33.694,8,1.220071895
"5387","sd[1]",757,24,308241,39.349,8,1.4248440225
"5388","sd[1]",757,24,263396,33.624,8,1.21754801
"5389","sd[1]",757,24,288074,36.774,8,1.331622065
"5390","sd[1]",757,24,313712,40.047,8,1.45013372
"5391","sd[1]",757,24,284065,36.262,8,1.3130904625
"5392","sd[1]",757,24,332079,42.392,8,1.5350351775
"5393","sd[1]",757,24,300748,38.392,8,1.39020763
"5394","sd[1]",757,24,280754,35.84,8,1.297785365
"5395","sd[1]",757,24,299420,38.223,8,1.38406895
"5396","sd[1]",757,24,221985,28.338,8,1.0261256625
"5397","sd[1]",757,24,211551,27.006,8,0.9778944975
"5398","sd[1]",757,24,250814,32.018,8,1.159387715
"5399","sd[1]",757,24,274049,34.984,8,1.2667915025
"5400","sd[1]",757,24,263317,33.614,8,1.2171828325
"5401","sd[1]",757,24,281381,35.92,8,1.3006836725
"5402","sd[1]",757,24,254006,32.425,8,1.174142735
"5403","sd[1]",757,24,276327,35.275,8,1.2773215575
"5404","sd[1]",757,24,313612,40.034,8,1.44967147
"5405","sd[1]",757,24,269844,34.447,8,1.24735389
"5406","sd[1]",757,24,292006,37.276,8,1.349797735
"5407","sd[1]",757,24,283526,36.194,8,1.310598935
"5408","sd[1]",239,24,264834,33.807,8,1.224195165
"5409","sd[1]",319,24,290766,37.118,8,1.344065835
"5410","sd[1]",392,24,304429,38.862,8,1.4072230525
"5411","sd[E3]",83,24,175643,22.422,8,0.8119097675
"5412","sd[E3]",83,24,200203,25.557,8,0.9254383675
"5413","sd[E3]",83,24,212307,27.102,8,0.9813891075
"5414","sd[E3]",83,24,204044,26.047,8,0.94319339
"5415","sd[E3]",83,24,225149,28.741,8,1.0407512525
"5416","sd[E3]",83,24,214781,27.418,8,0.9928251725
"5417","sd[E3]",83,24,178244,22.754,8,0.82393289
"5418","sd[E3]",83,24,208390,26.602,8,0.963282775
"5419","sd[E3]",83,24,214744,27.413,8,0.99265414
"5420","sd[E3]",83,24,181868,23.216,8,0.84068483
"5421","sd[E3]",83,24,216859,27.683,8,1.0024307275
"5422","sd[E3]",83,24,139726,17.837,8,0.645883435
"5423","sd[E3]",83,24,220207,28.111,8,1.0179068575
"5424","sd[E3]",83,24,184025,23.492,8,0.8506555625
"5425","sd[E3]",83,24,228594,29.181,8,1.056675765
"5426","sd[E3]",83,24,265853,33.938,8,1.2289054925
"5427","sd[E3]",83,24,217771,27.8,8,1.0066464475
"5428","sd[E3]",83,24,165413,21.116,8,0.7646215925
"5429","sd[E3]",83,24,199296,25.441,8,0.92124576
"5430","sd[E3]",83,24,241923,30.883,8,1.1182890675
"5431","sd[E3]",83,24,199949,25.525,8,0.9242642525
"5432","sd[E3]",83,24,196101,25.033,8,0.9064768725
"5433","sd[E3]",319,24,113408,14.477,8,0.52422848
"5434","sd[E3]",319,24,66513,8.491,8,0.3074563425
"5435","sd[E3]",319,24,103364,13.195,8,0.47780009
"5436","sd[E3]",319,24,52523,6.705,8,0.2427875675
"5437","sd[E3]",319,24,58221,7.432,8,0.2691265725
"5438","sd[E3]",319,24,122930,15.693,8,0.568243925
"5439","sd[E3]",319,24,99789,12.739,8,0.4612746525
"5440","sd[E3]",319,24,79368,10.132,8,0.36687858
"5441","sd[E3]",319,24,54829,6.999,8,0.2534470525
"5442","sd[E3]",319,24,114860,14.662,8,0.53094035
"5443","sd[E3]",319,24,46653,5.955,8,0.2156534925
"5444","sd[E3]",319,24,104546,13.346,8,0.483263885
"5445","sd[E3]",319,24,59598,7.608,8,0.275491755
"5446","sd[E3]",319,24,57516,7.342,8,0.26586771
"5447","sd[E3]",319,24,89350,11.406,8,0.413020375
"5448","sd[E3]",319,24,87569,11.179,8,0.4047877025
"5449","sd[E3]",319,24,62515,7.98,8,0.2889755875
"5450","sd[E3]",319,24,78110,9.971,8,0.361063475
"5451","sd[E3]",319,24,107703,13.749,8,0.4978571175
"5452","sd[E3]",319,24,104850,13.385,8,0.484669125
"5453","sd[E3]",319,24,66681,8.512,8,0.3082329225
"5454","sd[E3]",319,24,59530,7.599,8,0.275177425
"5455","sd[E3]",319,24,106743,13.626,8,0.4934195175
"5456","sd[E3]",373,24,80760,10.309,8,0.3733131
"5457","sd[E3]",373,24,85596,10.927,8,0.39566751
"5458","sd[E3]",373,24,83134,10.612,8,0.384286915
"5459","sd[E3]",373,24,130151,16.614,8,0.6016229975
"5460","sd[E3]",373,24,85072,10.86,8,0.39324532
"5461","sd[E3]",373,24,86385,11.027,8,0.3993146625
"5462","sd[E3]",373,24,55418,7.074,8,0.256169705
"5463","sd[E3]",373,24,130337,16.638,8,0.6024827825
"5464","sd[E3]",373,24,59182,7.555,8,0.273568795
"5465","sd[E3]",373,24,90994,11.616,8,0.420619765
"5466","sd[E3]",373,24,117105,14.949,8,0.5413178625
"5467","sd[E3]",373,24,66062,8.433,8,0.305371595
"5468","sd[E3]",373,24,75239,9.605,8,0.3477922775
"5469","sd[E3]",373,24,68551,8.751,8,0.3168769975
"5470","sd[E3]",373,24,110623,14.122,8,0.5113548175
"5471","sd[E3]",373,24,99811,12.741,8,0.4613763475
"5472","sd[E3]",373,24,104603,13.353,8,0.4835273675
"5473","sd[E3]",373,24,67348,8.597,8,0.31131613
"5474","sd[E3]",373,24,107325,13.701,8,0.4961098125
"5475","sd[E3]",373,24,67595,8.629,8,0.3124578875
"5476","sd[E3]",392,24,74833,9.553,8,0.3459155425
"5477","sd[E3]",392,24,64194,8.195,8,0.296736765
"5478","sd[E3]",392,24,126506,16.149,8,0.584773985
"5479","sd[E3]",392,24,52258,6.671,8,0.241562605
"5480","sd[E3]",392,24,131415,16.776,8,0.6074658375
"5481","sd[E3]",392,24,80547,10.282,8,0.3723285075
"5482","sd[E3]",392,24,54461,6.952,8,0.2517459725
"5483","sd[E3]",392,24,84654,10.807,8,0.391313115
"5484","sd[E3]",392,24,110456,14.1,8,0.51058286
"5485","sd[E3]",392,24,71474,9.124,8,0.330388565
"5486","sd[E3]",392,24,91373,11.664,8,0.4223716925
"5487","sd[E3]",392,24,42221,5.39,8,0.1951665725
"5488","sd[E3]",392,24,55756,7.118,8,0.25773211
"5489","sd[E3]",392,24,125971,16.081,8,0.5823009475
"5490","sd[E3]",392,24,112978,14.422,8,0.522240805
"5491","sd[E3]",392,24,82544,10.537,8,0.38155964
"5492","sd[E3]",392,24,91479,11.678,8,0.4228616775
"5493","sd[E3]",392,24,78298,9.995,8,0.361932505
"5494","sd[E3]",392,24,49039,6.26,8,0.2266827775
"5495","sd[E3]",392,24,42976,5.486,8,0.19865656
"5496","sd[E3]",392,24,45390,5.794,8,0.209815275
"5497","sd[E3]",392,24,115701,14.77,8,0.5348278725
"5498","sd[E3]",392,24,59691,7.62,8,0.2759216475
"5499","sd[E3]",757,24,287548,36.707,8,1.32919063
"5500","sd[E3]",757,24,253525,32.364,8,1.1719193125
"5501","sd[E3]",757,24,263746,33.669,8,1.219165885
"5502","sd[E3]",757,24,254385,32.474,8,1.1758946625
"5503","sd[E3]",757,24,220306,28.123,8,1.018364485
"5504","sd[E3]",757,24,276549,35.303,8,1.2783477525
"5505","sd[E3]",757,24,237184,30.278,8,1.09638304
"5506","sd[E3]",757,24,235108,30.013,8,1.08678673
"5507","sd[E3]",757,24,254771,32.523,8,1.1776789475
"5508","sd[E3]",757,24,266300,33.995,8,1.23097175
"5509","sd[E3]",757,24,223612,28.545,8,1.03364647
"5510","sd[E3]",757,24,258102,32.948,8,1.193076495
