"Mutant","DGRP","temperature","TotalArea","AreaPerc","Block"
"OREw","757",24,332764,42.479,"8"
"OREw","757",24,354841,45.297,"8"
"OREw","757",24,354301,45.228,"8"
"OREw","757",24,327690,41.831,"8"
"OREw","757",24,358128,45.717,"8"
"OREw","757",24,340283,43.439,"8"
"OREw","757",24,373660,47.7,"8"
"OREw","757",24,356785,45.545,"8"
"OREw","757",24,330250,42.158,"8"
"OREw","757",24,356054,45.452,"8"
"OREw","757",24,311734,39.794,"8"
"OREw","757",24,345203,44.067,"8"
"OREw","757",24,348102,44.437,"8"
"OREw","757",24,354672,45.276,"8"
"OREw","757",24,350921,44.797,"8"
"OREw","757",24,328456,41.929,"8"
"OREw","757",24,329717,42.09,"8"
"OREw","757",24,350895,44.794,"8"
"sd[1]","083",24,282100,36.012,"8"
"sd[1]","083",24,294333,37.573,"8"
"sd[1]","083",24,282856,36.108,"8"
"sd[1]","083",24,293785,37.503,"8"
"sd[1]","083",24,305395,38.985,"8"
"sd[1]","083",24,314698,40.173,"8"
"sd[1]","083",24,290310,37.06,"8"
"sd[1]","083",24,291002,37.148,"8"
"sd[1]","083",24,301481,38.486,"8"
"sd[1]","083",24,265977,33.953,"8"
"sd[1]","083",24,310050,39.58,"8"
"sd[1]","083",24,300626,38.376,"8"
"sd[1]","083",24,261954,33.44,"8"
"sd[1]","083",24,279607,35.693,"8"
"sd[1]","083",24,298824,38.146,"8"
"sd[1]","083",24,291396,37.198,"8"
"sd[1]","083",24,320069,40.858,"8"
"sd[1]","083",24,310831,39.679,"8"
"sd[1]","083",24,299950,38.29,"8"
"sd[1]","083",24,21138,24.571,"8"
"sd[1]","083",24,320100,40.862,"8"
"sd[1]","083",24,291180,37.171,"8"
"sd[1]","239",24,314464,40.143,"8"
"sd[1]","239",24,301242,38.455,"8"
"sd[1]","239",24,290827,37.126,"8"
"sd[1]","239",24,318679,40.681,"8"
"sd[1]","239",24,270263,34.5,"8"
"sd[1]","239",24,303160,38.7,"8"
"sd[1]","239",24,306166,39.084,"8"
"sd[1]","239",24,343706,43.876,"8"
"sd[1]","239",24,312560,39.9,"8"
"sd[1]","239",24,292726,37.368,"8"
"sd[1]","239",24,310239,39.604,"8"
"sd[1]","239",24,325897,41.602,"8"
"sd[1]","239",24,310244,39.604,"8"
"sd[1]","239",24,312686,39.916,"8"
"sd[1]","239",24,287545,36.707,"8"
"sd[1]","239",24,335681,42.851,"8"
"sd[1]","239",24,307536,39.259,"8"
"sd[1]","239",24,244610,31.226,"8"
"sd[1]","239",24,333273,42.544,"8"
"sd[1]","319",24,241845,30.873,"8"
"sd[1]","319",24,290691,37.108,"8"
"sd[1]","319",24,268723,34.304,"8"
"sd[1]","319",24,289980,37.017,"8"
"sd[1]","319",24,272314,34.762,"8"
"sd[1]","319",24,265528,33.896,"8"
"sd[1]","319",24,283506,36.191,"8"
"sd[1]","319",24,264853,33.81,"8"
"sd[1]","319",24,280114,35.758,"8"
"sd[1]","319",24,265429,33.883,"8"
"sd[1]","319",24,257765,32.905,"8"
"sd[1]","319",24,269632,34.42,"8"
"sd[1]","319",24,260916,33.307,"8"
"sd[1]","319",24,273602,34.927,"8"
"sd[1]","319",24,267848,34.192,"8"
"sd[1]","319",24,307286,39.227,"8"
"sd[1]","319",24,235554,30.07,"8"
"sd[1]","319",24,222298,28.378,"8"
"sd[1]","319",24,268678,34.298,"8"
"sd[1]","373",24,337649,43.103,"8"
"sd[1]","373",24,312126,39.845,"8"
"sd[1]","373",24,313906,40.072,"8"
"sd[1]","373",24,274123,34.993,"8"
"sd[1]","373",24,285071,36.391,"8"
"sd[1]","373",24,294328,37.573,"8"
"sd[1]","373",24,288438,36.821,"8"
"sd[1]","373",24,289253,36.925,"8"
"sd[1]","373",24,321857,41.087,"8"
"sd[1]","373",24,310251,39.605,"8"
"sd[1]","373",24,316029,40.343,"8"
"sd[1]","373",24,297248,37.945,"8"
"sd[1]","373",24,328297,41.909,"8"
"sd[1]","373",24,314282,40.12,"8"
"sd[1]","373",24,313299,39.994,"8"
"sd[1]","373",24,334637,42.718,"8"
"sd[1]","373",24,299299,38.207,"8"
"sd[1]","373",24,337452,43.078,"8"
"sd[1]","373",24,288133,36.782,"8"
"sd[1]","373",24,317453,40.525,"8"
"sd[1]","392",24,255887,32.665,"8"
"sd[1]","392",24,288666,36.85,"8"
"sd[1]","392",24,275407,35.157,"8"
"sd[1]","392",24,302860,38.662,"8"
"sd[1]","392",24,305812,39.039,"8"
"sd[1]","392",24,304300,38.845,"8"
"sd[1]","392",24,283909,36.242,"8"
"sd[1]","392",24,281551,35.941,"8"
"sd[1]","392",24,289524,36.959,"8"
"sd[1]","392",24,293070,37.412,"8"
"sd[1]","392",24,290935,37.139,"8"
"sd[1]","392",24,293945,37.524,"8"
"sd[1]","392",24,288651,36.848,"8"
"sd[1]","392",24,287935,36.756,"8"
"sd[1]","392",24,246228,31.432,"8"
"sd[1]","392",24,294352,37.576,"8"
"sd[1]","392",24,293929,37.522,"8"
"sd[1]","392",24,297835,38.02,"8"
"sd[1]","392",24,317944,40.587,"8"
"sd[1]","392",24,277265,35.394,"8"
"sd[1]","392",24,317597,40.543,"8"
"sd[1]","757",24,263942,33.694,"8"
"sd[1]","757",24,308241,39.349,"8"
"sd[1]","757",24,263396,33.624,"8"
"sd[1]","757",24,288074,36.774,"8"
"sd[1]","757",24,313712,40.047,"8"
"sd[1]","757",24,284065,36.262,"8"
"sd[1]","757",24,332079,42.392,"8"
"sd[1]","757",24,300748,38.392,"8"
"sd[1]","757",24,280754,35.84,"8"
"sd[1]","757",24,299420,38.223,"8"
"sd[1]","757",24,221985,28.338,"8"
"sd[1]","757",24,211551,27.006,"8"
"sd[1]","757",24,250814,32.018,"8"
"sd[1]","757",24,274049,34.984,"8"
"sd[1]","757",24,263317,33.614,"8"
"sd[1]","757",24,281381,35.92,"8"
"sd[1]","757",24,254006,32.425,"8"
"sd[1]","757",24,276327,35.275,"8"
"sd[1]","757",24,313612,40.034,"8"
"sd[1]","757",24,269844,34.447,"8"
"sd[1]","757",24,292006,37.276,"8"
"sd[1]","757",24,283526,36.194,"8"
"sd[1]","239",24,264834,33.807,"8"
"sd[1]","319",24,290766,37.118,"8"
"sd[1]","392",24,304429,38.862,"8"
"sd[E3]","083",24,175643,22.422,"8"
"sd[E3]","083",24,200203,25.557,"8"
"sd[E3]","083",24,212307,27.102,"8"
"sd[E3]","083",24,204044,26.047,"8"
"sd[E3]","083",24,225149,28.741,"8"
"sd[E3]","083",24,214781,27.418,"8"
"sd[E3]","083",24,178244,22.754,"8"
"sd[E3]","083",24,208390,26.602,"8"
"sd[E3]","083",24,214744,27.413,"8"
"sd[E3]","083",24,181868,23.216,"8"
"sd[E3]","083",24,216859,27.683,"8"
"sd[E3]","083",24,139726,17.837,"8"
"sd[E3]","083",24,220207,28.111,"8"
"sd[E3]","083",24,184025,23.492,"8"
"sd[E3]","083",24,228594,29.181,"8"
"sd[E3]","083",24,265853,33.938,"8"
"sd[E3]","083",24,217771,27.8,"8"
"sd[E3]","083",24,165413,21.116,"8"
"sd[E3]","083",24,199296,25.441,"8"
"sd[E3]","083",24,241923,30.883,"8"
"sd[E3]","083",24,199949,25.525,"8"
"sd[E3]","083",24,196101,25.033,"8"
"sd[E3]","319",24,113408,14.477,"8"
"sd[E3]","319",24,66513,8.491,"8"
"sd[E3]","319",24,103364,13.195,"8"
"sd[E3]","319",24,52523,6.705,"8"
"sd[E3]","319",24,58221,7.432,"8"
"sd[E3]","319",24,122930,15.693,"8"
"sd[E3]","319",24,99789,12.739,"8"
"sd[E3]","319",24,79368,10.132,"8"
"sd[E3]","319",24,54829,6.999,"8"
"sd[E3]","319",24,114860,14.662,"8"
"sd[E3]","319",24,46653,5.955,"8"
"sd[E3]","319",24,104546,13.346,"8"
"sd[E3]","319",24,59598,7.608,"8"
"sd[E3]","319",24,57516,7.342,"8"
"sd[E3]","319",24,89350,11.406,"8"
"sd[E3]","319",24,87569,11.179,"8"
"sd[E3]","319",24,62515,7.98,"8"
"sd[E3]","319",24,78110,9.971,"8"
"sd[E3]","319",24,107703,13.749,"8"
"sd[E3]","319",24,104850,13.385,"8"
"sd[E3]","319",24,66681,8.512,"8"
"sd[E3]","319",24,59530,7.599,"8"
"sd[E3]","319",24,106743,13.626,"8"
"sd[E3]","373",24,80760,10.309,"8"
"sd[E3]","373",24,85596,10.927,"8"
"sd[E3]","373",24,83134,10.612,"8"
"sd[E3]","373",24,130151,16.614,"8"
"sd[E3]","373",24,85072,10.86,"8"
"sd[E3]","373",24,86385,11.027,"8"
"sd[E3]","373",24,55418,7.074,"8"
"sd[E3]","373",24,130337,16.638,"8"
"sd[E3]","373",24,59182,7.555,"8"
"sd[E3]","373",24,90994,11.616,"8"
"sd[E3]","373",24,117105,14.949,"8"
"sd[E3]","373",24,66062,8.433,"8"
"sd[E3]","373",24,75239,9.605,"8"
"sd[E3]","373",24,68551,8.751,"8"
"sd[E3]","373",24,110623,14.122,"8"
"sd[E3]","373",24,99811,12.741,"8"
"sd[E3]","373",24,104603,13.353,"8"
"sd[E3]","373",24,67348,8.597,"8"
"sd[E3]","373",24,107325,13.701,"8"
"sd[E3]","373",24,67595,8.629,"8"
"sd[E3]","392",24,74833,9.553,"8"
"sd[E3]","392",24,64194,8.195,"8"
"sd[E3]","392",24,126506,16.149,"8"
"sd[E3]","392",24,52258,6.671,"8"
"sd[E3]","392",24,131415,16.776,"8"
"sd[E3]","392",24,80547,10.282,"8"
"sd[E3]","392",24,54461,6.952,"8"
"sd[E3]","392",24,84654,10.807,"8"
"sd[E3]","392",24,110456,14.1,"8"
"sd[E3]","392",24,71474,9.124,"8"
"sd[E3]","392",24,91373,11.664,"8"
"sd[E3]","392",24,42221,5.39,"8"
"sd[E3]","392",24,55756,7.118,"8"
"sd[E3]","392",24,125971,16.081,"8"
"sd[E3]","392",24,112978,14.422,"8"
"sd[E3]","392",24,82544,10.537,"8"
"sd[E3]","392",24,91479,11.678,"8"
"sd[E3]","392",24,78298,9.995,"8"
"sd[E3]","392",24,49039,6.26,"8"
"sd[E3]","392",24,42976,5.486,"8"
"sd[E3]","392",24,45390,5.794,"8"
"sd[E3]","392",24,115701,14.77,"8"
"sd[E3]","392",24,59691,7.62,"8"
"sd[E3]","757",24,287548,36.707,"8"
"sd[E3]","757",24,253525,32.364,"8"
"sd[E3]","757",24,263746,33.669,"8"
"sd[E3]","757",24,254385,32.474,"8"
"sd[E3]","757",24,220306,28.123,"8"
"sd[E3]","757",24,276549,35.303,"8"
"sd[E3]","757",24,237184,30.278,"8"
"sd[E3]","757",24,235108,30.013,"8"
"sd[E3]","757",24,254771,32.523,"8"
"sd[E3]","757",24,266300,33.995,"8"
"sd[E3]","757",24,223612,28.545,"8"
"sd[E3]","757",24,258102,32.948,"8"
"sd[E3]","757",24,252713,32.26,"8"
"sd[E3]","757",24,265235,33.859,"8"
"sd[E3]","757",24,255708,32.642,"8"
"sd[E3]","757",24,280754,35.84,"8"
"sd[E3]","757",24,252120,32.184,"8"
"sd[E3]","373",24,107325,13.701,"8"
"sd[ETX4]","083",24,90393,11.539,"8"
"sd[ETX4]","083",24,171713,21.92,"8"
"sd[ETX4]","083",24,240060,30.645,"8"
"sd[ETX4]","083",24,145744,18.605,"8"
"sd[ETX4]","083",24,245983,31.401,"8"
"sd[ETX4]","083",24,253039,32.302,"8"
"sd[ETX4]","083",24,241778,30.864,"8"
"sd[ETX4]","083",24,248131,31.675,"8"
"sd[ETX4]","083",24,146803,18.74,"8"
"sd[ETX4]","083",24,219980,28.082,"8"
"sd[ETX4]","083",24,161010,20.554,"8"
"sd[ETX4]","083",24,254147,32.443,"8"
"sd[ETX4]","083",24,270336,34.51,"8"
"sd[ETX4]","083",24,123328,15.743,"8"
"sd[ETX4]","083",24,179868,22.961,"8"
"sd[ETX4]","083",24,202376,25.834,"8"
"sd[ETX4]","083",24,251281,32.077,"8"
"sd[ETX4]","083",24,253156,32.317,"8"
"sd[ETX4]","083",24,270530,34.535,"8"
"sd[ETX4]","083",24,160148,20.444,"8"
"sd[ETX4]","083",24,284064,36.262,"8"
"sd[ETX4]","083",24,265591,33.904,"8"
"sd[ETX4]","083",24,106220,13.56,"8"
"sd[ETX4]","158",24,201821,25.764,"8"
"sd[ETX4]","158",24,236197,30.152,"8"
"sd[ETX4]","158",24,243024,31.023,"8"
"sd[ETX4]","158",24,230560,29.432,"8"
"sd[ETX4]","158",24,195753,24.989,"8"
"sd[ETX4]","158",24,228287,29.142,"8"
"sd[ETX4]","158",24,176406,22.519,"8"
"sd[ETX4]","158",24,126879,16.197,"8"
"sd[ETX4]","158",24,232140,29.634,"8"
"sd[ETX4]","158",24,204002,26.042,"8"
"sd[ETX4]","158",24,224213,28.622,"8"
"sd[ETX4]","158",24,191691,24.47,"8"
"sd[ETX4]","158",24,207927,26.543,"8"
"sd[ETX4]","158",24,242714,30.984,"8"
"sd[ETX4]","158",24,224071,28.604,"8"
"sd[ETX4]","158",24,235791,30.1,"8"
"sd[ETX4]","158",24,170950,21.823,"8"
"sd[ETX4]","158",24,203323,25.955,"8"
"sd[ETX4]","158",24,164904,21.051,"8"
"sd[ETX4]","158",24,217400,27.752,"8"
"sd[ETX4]","239",24,265966,33.952,"8"
"sd[ETX4]","239",24,266349,34.001,"8"
"sd[ETX4]","239",24,271156,34.614,"8"
"sd[ETX4]","239",24,268075,34.221,"8"
"sd[ETX4]","239",24,227696,29.067,"8"
"sd[ETX4]","239",24,284191,36.278,"8"
"sd[ETX4]","239",24,217043,27.707,"8"
"sd[ETX4]","239",24,267160,34.104,"8"
"sd[ETX4]","239",24,252377,32.217,"8"
"sd[ETX4]","239",24,212415,27.116,"8"
"sd[ETX4]","239",24,217612,27.779,"8"
"sd[ETX4]","239",24,256187,32.704,"8"
"sd[ETX4]","239",24,279259,35.649,"8"
"sd[ETX4]","239",24,242831,30.999,"8"
"sd[ETX4]","239",24,246540,31.472,"8"
"sd[ETX4]","239",24,188133,24.016,"8"
"sd[ETX4]","239",24,219482,28.018,"8"
"sd[ETX4]","239",24,259919,33.18,"8"
"sd[ETX4]","239",24,297643,37.996,"8"
"sd[ETX4]","239",24,254090,32.436,"8"
"sd[ETX4]","319",24,46392,5.922,"8"
"sd[ETX4]","319",24,46225,5.901,"8"
"sd[ETX4]","319",24,44236,5.647,"8"
"sd[ETX4]","319",24,29813,3.806,"8"
"sd[ETX4]","319",24,41720,5.326,"8"
"sd[ETX4]","319",24,69939,8.928,"8"
"sd[ETX4]","319",24,37838,4.83,"8"
"sd[ETX4]","319",24,33356,4.258,"8"
"sd[ETX4]","319",24,32893,4.199,"8"
"sd[ETX4]","319",24,52311,6.678,"8"
"sd[ETX4]","319",24,50071,6.392,"8"
"sd[ETX4]","319",24,42743,5.456,"8"
"sd[ETX4]","319",24,102284,13.057,"8"
"sd[ETX4]","319",24,51387,6.56,"8"
"sd[ETX4]","319",24,59496,7.595,"8"
"sd[ETX4]","319",24,39125,4.995,"8"
"sd[ETX4]","319",24,31662,4.042,"8"
"sd[ETX4]","319",24,76908,9.818,"8"
"sd[ETX4]","319",24,22377,2.857,"8"
"sd[ETX4]","319",24,31849,4.066,"8"
"sd[ETX4]","319",24,29945,3.823,"8"
"sd[ETX4]","319",24,46283,5.908,"8"
"sd[ETX4]","373",24,164874,21.047,"8"
"sd[ETX4]","373",24,158046,20.175,"8"
"sd[ETX4]","373",24,127172,16.234,"8"
"sd[ETX4]","373",24,167693,21.407,"8"
"sd[ETX4]","373",24,208140,26.57,"8"
"sd[ETX4]","373",24,185735,23.71,"8"
"sd[ETX4]","373",24,132236,16.881,"8"
"sd[ETX4]","373",24,91978,11.741,"8"
"sd[ETX4]","373",24,226209,28.877,"8"
"sd[ETX4]","373",24,139748,17.84,"8"
"sd[ETX4]","373",24,149703,19.11,"8"
"sd[ETX4]","373",24,171002,21.829,"8"
"sd[ETX4]","373",24,156148,19.933,"8"
"sd[ETX4]","373",24,86260,11.012,"8"
"sd[ETX4]","373",24,117166,14.957,"8"
"sd[ETX4]","373",24,128404,16.391,"8"
"sd[ETX4]","373",24,126049,16.091,"8"
"sd[ETX4]","373",24,146839,18.745,"8"
"sd[ETX4]","392",24,73886,9.432,"8"
"sd[ETX4]","392",24,64119,8.185,"8"
"sd[ETX4]","392",24,102342,13.064,"8"
"sd[ETX4]","392",24,53284,6.802,"8"
"sd[ETX4]","392",24,85752,10.947,"8"
"sd[ETX4]","392",24,133972,17.102,"8"
"sd[ETX4]","392",24,142994,18.254,"8"
"sd[ETX4]","392",24,49350,6.3,"8"
"sd[ETX4]","392",24,123961,15.824,"8"
"sd[ETX4]","392",24,135971,17.357,"8"
"sd[ETX4]","392",24,111173,14.192,"8"
"sd[ETX4]","392",24,95478,12.188,"8"
"sd[ETX4]","392",24,136352,17.406,"8"
"sd[ETX4]","392",24,152859,19.513,"8"
"sd[ETX4]","392",24,123120,15.717,"8"
"sd[ETX4]","392",24,65544,8.367,"8"
"sd[ETX4]","392",24,105003,13.404,"8"
"sd[ETX4]","392",24,125437,16.013,"8"
"sd[ETX4]","757",24,238194,30.407,"8"
"sd[ETX4]","757",24,253806,32.4,"8"
"sd[ETX4]","757",24,176960,22.59,"8"
"sd[ETX4]","757",24,246636,31.484,"8"
"sd[ETX4]","757",24,200507,25.596,"8"
"sd[ETX4]","757",24,174255,22.245,"8"
"sd[ETX4]","757",24,199978,25.528,"8"
"sd[ETX4]","757",24,210521,26.874,"8"
"sd[ETX4]","757",24,196171,25.042,"8"
"sd[ETX4]","757",24,223765,28.565,"8"
"sd[ETX4]","757",24,130078,16.605,"8"
"sd[ETX4]","757",24,203201,25.94,"8"
"sd[ETX4]","757",24,138528,17.684,"8"
"sd[ETX4]","757",24,196896,25.135,"8"
"sd[ETX4]","757",24,203979,26.039,"8"
"sd[ETX4]","757",24,224526,28.662,"8"
"sd[ETX4]","757",24,216124,27.589,"8"
"sd[ETX4]","757",24,148305,18.932,"8"
"sd[ETX4]","757",24,162814,20.784,"8"
"sd[ETX4]","319",24,41186,5.258,"8"
"sd[ETX4]","319",24,56846,7.257,"8"
"sd[ETX4]","373",24,129313,16.507,"8"
"sd[ETX4]","392",24,84777,10.822,"8"
"sd[ETX4]","392",24,58419,7.457,"8"
"OREw","075",24,259819,33.167,"7"
"OREw","075",24,305007,38.936,"7"
"OREw","075",24,255527,32.619,"7"
"OREw","075",24,261988,33.444,"7"
"OREw","075",24,184575,23.562,"7"
"OREw","075",24,230623,29.44,"7"
"OREw","075",24,229003,29.233,"7"
"OREw","075",24,264658,33.785,"7"
"OREw","075",24,272710,34.813,"7"
"OREw","075",24,247690,31.619,"7"
"OREw","075",24,243868,31.131,"7"
"OREw","075",24,239186,30.533,"7"
"OREw","075",24,309846,39.553,"7"
"OREw","075",24,294727,37.623,"7"
"OREw","075",24,224937,28.714,"7"
"OREw","075",24,302556,38.623,"7"
"OREw","075",24,275544,35.175,"7"
"OREw","075",24,266829,34.062,"7"
"OREw","075",24,261737,33.412,"7"
"OREw","088",24,229628,29.313,"7"
"OREw","088",24,241301,30.803,"7"
"OREw","088",24,267777,34.183,"7"
"OREw","088",24,243668,31.105,"7"
"OREw","088",24,249322,31.827,"7"
"OREw","088",24,218224,27.857,"7"
"OREw","088",24,318685,40.682,"7"
"OREw","088",24,281337,35.914,"7"
"OREw","088",24,243622,31.1,"7"
"OREw","088",24,229918,29.35,"7"
"OREw","088",24,215288,27.483,"7"
"OREw","088",24,278130,35.505,"7"
"OREw","088",24,213631,27.271,"7"
"OREw","088",24,251381,32.09,"7"
"OREw","088",24,319666,40.807,"7"
"OREw","088",24,282017,36.001,"7"
"OREw","088",24,278215,35.516,"7"
"OREw","088",24,223391,28.517,"7"
"OREw","088",24,246034,31.408,"7"
"OREw","088",24,230317,29.401,"7"
"OREw","301",24,273005,34.851,"7"
"OREw","301",24,301758,38.521,"7"
"OREw","301",24,290001,37.02,"7"
"OREw","301",24,290348,37.064,"7"
"OREw","301",24,268550,34.282,"7"
"OREw","301",24,267676,34.17,"7"
"OREw","301",24,241873,30.876,"7"
"OREw","301",24,312811,39.932,"7"
"OREw","301",24,265070,33.838,"7"
"OREw","301",24,263968,33.697,"7"
"OREw","301",24,231519,29.555,"7"
"OREw","301",24,320693,40.938,"7"
"OREw","301",24,265147,33.847,"7"
"OREw","301",24,242658,30.977,"7"
"OREw","301",24,238108,30.396,"7"
"OREw","301",24,226099,28.863,"7"
"OREw","301",24,246297,31.441,"7"
"OREw","301",24,274404,35.029,"7"
"OREw","307",24,323481,41.294,"7"
"OREw","307",24,307516,39.256,"7"
"OREw","307",24,272213,34.749,"7"
"OREw","307",24,339001,43.275,"7"
"OREw","307",24,204313,26.082,"7"
"OREw","307",24,222227,28.368,"7"
"OREw","307",24,330371,42.174,"7"
"OREw","307",24,333602,42.586,"7"
"OREw","307",24,314211,40.111,"7"
"OREw","307",24,207771,26.523,"7"
"OREw","307",24,305445,38.992,"7"
"OREw","307",24,218381,27.877,"7"
"OREw","307",24,272606,34.8,"7"
"OREw","307",24,247752,31.627,"7"
"OREw","307",24,291511,37.213,"7"
"OREw","307",24,309949,39.567,"7"
"OREw","307",24,280722,35.836,"7"
"OREw","307",24,219311,27.996,"7"
"OREw","307",24,293103,37.416,"7"
"OREw","307",24,319185,40.746,"7"
"OREw","399",24,315496,40.275,"7"
"OREw","399",24,287097,36.649,"7"
"OREw","399",24,342512,43.723,"7"
"OREw","399",24,294949,37.652,"7"
"OREw","399",24,304515,38.873,"7"
"OREw","399",24,306645,39.145,"7"
"OREw","399",24,279320,35.657,"7"
"OREw","399",24,270768,34.565,"7"
"OREw","399",24,291235,37.178,"7"
"OREw","399",24,345736,44.135,"7"
"OREw","399",24,295926,37.777,"7"
"OREw","399",24,300684,38.384,"7"
"OREw","399",24,292554,37.346,"7"
"OREw","399",24,317832,40.573,"7"
"OREw","399",24,307540,39.259,"7"
"OREw","399",24,265276,33.864,"7"
"OREw","399",24,299624,38.249,"7"
"OREw","399",24,313074,39.966,"7"
"OREw","399",24,274354,35.023,"7"
"OREw","399",24,291240,37.178,"7"
"OREw","301",24,249738,31.88,"7"
"OREw","307",24,280316,35.784,"7"
"sd[1]","075",24,271204,34.621,"7"
"sd[1]","075",24,256401,32.731,"7"
"sd[1]","075",24,257410,32.86,"7"
"sd[1]","075",24,226389,28.9,"7"
"sd[1]","075",24,266681,34.043,"7"
"sd[1]","075",24,276702,35.322,"7"
"sd[1]","075",24,301187,38.448,"7"
"sd[1]","075",24,257127,32.824,"7"
"sd[1]","075",24,252506,32.234,"7"
"sd[1]","075",24,220373,28.132,"7"
"sd[1]","075",24,304396,38.858,"7"
"sd[1]","075",24,265313,33.869,"7"
"sd[1]","075",24,279702,35.705,"7"
"sd[1]","075",24,269759,34.436,"7"
"sd[1]","075",24,274548,35.047,"7"
"sd[1]","075",24,261054,33.325,"7"
"sd[1]","075",24,267634,34.165,"7"
"sd[1]","075",24,274250,35.009,"7"
"sd[1]","075",24,221896,28.326,"7"
"sd[1]","075",24,250648,31.997,"7"
"sd[1]","088",24,319722,40.814,"7"
"sd[1]","088",24,247149,31.55,"7"
"sd[1]","088",24,249024,31.789,"7"
"sd[1]","088",24,313607,40.034,"7"
"sd[1]","088",24,229754,29.329,"7"
"sd[1]","088",24,257647,32.89,"7"
"sd[1]","088",24,248987,31.784,"7"
"sd[1]","088",24,300521,38.363,"7"
"sd[1]","088",24,246565,31.475,"7"
"sd[1]","088",24,185903,23.731,"7"
"sd[1]","088",24,249056,31.793,"7"
"sd[1]","088",24,209018,26.682,"7"
"sd[1]","088",24,261637,33.399,"7"
"sd[1]","088",24,241720,30.857,"7"
"sd[1]","088",24,233702,29.833,"7"
"sd[1]","088",24,237846,30.362,"7"
"sd[1]","088",24,308944,39.438,"7"
"sd[1]","088",24,234954,29.993,"7"
"sd[1]","088",24,304397,38.858,"7"
"sd[1]","088",24,232160,29.636,"7"
"sd[1]","301",24,233940,29.864,"7"
"sd[1]","301",24,202667,25.872,"7"
"sd[1]","301",24,251163,32.062,"7"
"sd[1]","301",24,237134,30.271,"7"
"sd[1]","301",24,291612,37.226,"7"
"sd[1]","301",24,249160,31.807,"7"
"sd[1]","301",24,262398,33.496,"7"
"sd[1]","301",24,265039,33.834,"7"
"sd[1]","301",24,225897,28.837,"7"
"sd[1]","301",24,295409,37.711,"7"
"sd[1]","301",24,240440,30.693,"7"
"sd[1]","301",24,280803,35.846,"7"
"sd[1]","301",24,272696,34.811,"7"
"sd[1]","301",24,280888,35.857,"7"
"sd[1]","301",24,255312,32.592,"7"
"sd[1]","301",24,271910,34.711,"7"
"sd[1]","301",24,259202,33.088,"7"
"sd[1]","301",24,236401,30.178,"7"
"sd[1]","301",24,224250,28.627,"7"
"sd[1]","301",24,250700,32.003,"7"
"sd[1]","307",24,294670,37.616,"7"
"sd[1]","307",24,240061,30.645,"7"
"sd[1]","307",24,224967,28.718,"7"
"sd[1]","307",24,223598,28.543,"7"
"sd[1]","307",24,317655,40.55,"7"
"sd[1]","307",24,275248,35.137,"7"
"sd[1]","307",24,232807,29.719,"7"
"sd[1]","307",24,250628,31.994,"7"
"sd[1]","307",24,262724,33.538,"7"
"sd[1]","307",24,336914,43.009,"7"
"sd[1]","307",24,331700,42.343,"7"
"sd[1]","307",24,282959,36.121,"7"
"sd[1]","307",24,232389,29.666,"7"
"sd[1]","307",24,285973,36.506,"7"
"sd[1]","307",24,302567,38.624,"7"
"sd[1]","307",24,304725,38.9,"7"
"sd[1]","307",24,215541,27.515,"7"
"sd[1]","307",24,274258,35.01,"7"
"sd[1]","307",24,239512,30.575,"7"
"sd[1]","307",24,279327,35.658,"7"
"sd[1]","399",24,261806,33.421,"7"
"sd[1]","399",24,241053,30.772,"7"
"sd[1]","399",24,228195,29.13,"7"
"sd[1]","399",24,267470,34.144,"7"
"sd[1]","399",24,242612,30.971,"7"
"sd[1]","399",24,279787,35.716,"7"
"sd[1]","399",24,205351,26.214,"7"
"sd[1]","399",24,300946,38.417,"7"
"sd[1]","399",24,281033,35.875,"7"
"sd[1]","399",24,262289,33.483,"7"
"sd[1]","399",24,279380,35.664,"7"
"sd[1]","399",24,312231,39.858,"7"
"sd[1]","399",24,255677,32.639,"7"
"sd[1]","399",24,286403,36.561,"7"
"sd[1]","399",24,175013,22.341,"7"
"sd[1]","399",24,274681,35.064,"7"
"sd[1]","399",24,252360,32.215,"7"
"sd[1]","399",24,280316,35.784,"7"
"sd[1]","399",24,275299,35.143,"7"
"sd[E3]","075",24,131825,16.828,"7"
"sd[E3]","075",24,177997,22.722,"7"
"sd[E3]","075",24,147661,18.85,"7"
"sd[E3]","075",24,165903,21.178,"7"
"sd[E3]","075",24,169196,21.599,"7"
"sd[E3]","075",24,161563,20.624,"7"
"sd[E3]","075",24,98355,12.556,"7"
"sd[E3]","075",24,114039,14.558,"7"
"sd[E3]","075",24,118806,15.166,"7"
"sd[E3]","075",24,127964,16.335,"7"
"sd[E3]","075",24,65695,8.386,"7"
"sd[E3]","075",24,167675,21.405,"7"
"sd[E3]","075",24,163865,20.918,"7"
"sd[E3]","075",24,124307,15.868,"7"
"sd[E3]","075",24,108977,13.911,"7"
"sd[E3]","075",24,122637,15.655,"7"
"sd[E3]","075",24,162876,20.792,"7"
"sd[E3]","075",24,140527,17.939,"7"
"sd[E3]","075",24,152647,19.486,"7"
"sd[E3]","088",24,110157,14.062,"7"
"sd[E3]","088",24,68115,8.695,"7"
"sd[E3]","088",24,73533,9.387,"7"
"sd[E3]","088",24,110136,14.059,"7"
"sd[E3]","088",24,68255,8.713,"7"
"sd[E3]","088",24,133579,17.052,"7"
"sd[E3]","088",24,68087,8.692,"7"
