"","Mutant","DGRP","temperature","TotalArea","AreaPerc","Block"
"5196","OREw","239","24",305053,38.942,"B8"
"5197","OREw","239","24",229840,29.34,"B8"
"5198","OREw","239","24",239562,30.581,"B8"
"5199","OREw","239","24",324793,41.462,"B8"
"5200","OREw","239","24",320799,40.952,"B8"
"5201","OREw","239","24",306145,39.081,"B8"
"5202","OREw","239","24",331330,42.296,"B8"
"5203","OREw","239","24",272738,34.816,"B8"
"5204","OREw","239","24",248250,31.69,"B8"
"5205","OREw","239","24",252344,32.213,"B8"
"5206","OREw","239","24",252349,32.214,"B8"
"5207","OREw","239","24",271127,34.611,"B8"
"5208","OREw","239","24",247393,31.581,"B8"
"5209","OREw","319","24",305271,38.969,"B8"
"5210","OREw","319","24",302577,38.626,"B8"
"5211","OREw","319","24",223858,28.577,"B8"
"5212","OREw","319","24",273703,34.94,"B8"
"5213","OREw","319","24",274774,35.076,"B8"
"5214","OREw","319","24",285541,36.451,"B8"
"5215","OREw","319","24",270279,34.503,"B8"
"5216","OREw","319","24",273296,34.888,"B8"
"5217","OREw","319","24",273605,34.927,"B8"
"5218","OREw","319","24",313013,39.958,"B8"
"5219","OREw","319","24",307050,39.197,"B8"
"5220","OREw","319","24",280593,35.819,"B8"
"5221","OREw","319","24",306384,39.112,"B8"
"5222","OREw","319","24",278453,35.546,"B8"
"5223","OREw","319","24",281494,35.934,"B8"
"5224","OREw","319","24",280295,35.781,"B8"
"5225","OREw","319","24",265200,33.854,"B8"
"5226","OREw","373","24",258542,33.004,"B8"
"5227","OREw","373","24",291579,37.222,"B8"
"5228","OREw","373","24",274018,34.98,"B8"
"5229","OREw","373","24",322789,41.206,"B8"
"5230","OREw","373","24",317622,40.546,"B8"
"5231","OREw","373","24",321868,41.088,"B8"
"5232","OREw","373","24",263061,33.581,"B8"
"5233","OREw","373","24",284754,36.35,"B8"
"5234","OREw","373","24",238996,30.509,"B8"
"5235","OREw","373","24",302012,38.553,"B8"
"5236","OREw","373","24",278150,35.507,"B8"
"5237","OREw","373","24",267484,34.146,"B8"
"5238","OREw","373","24",246118,31.418,"B8"
"5239","OREw","373","24",319006,40.723,"B8"
"5240","OREw","373","24",235267,30.033,"B8"
"5241","OREw","373","24",294653,37.614,"B8"
"5242","OREw","373","24",282702,36.088,"B8"
"5243","OREw","373","24",257199,32.833,"B8"
"5244","OREw","373","24",291735,37.241,"B8"
"5245","OREw","373","24",333459,42.568,"B8"
"5246","OREw","392","24",254199,32.45,"B8"
"5247","OREw","392","24",327088,41.754,"B8"
"5248","OREw","392","24",261293,33.355,"B8"
"5249","OREw","392","24",259098,33.075,"B8"
"5250","OREw","392","24",309955,39.567,"B8"
"5251","OREw","392","24",304078,38.817,"B8"
"5252","OREw","392","24",314063,40.092,"B8"
"5253","OREw","392","24",257417,32.861,"B8"
"5254","OREw","392","24",259001,33.063,"B8"
"5255","OREw","392","24",246107,31.417,"B8"
"5256","OREw","392","24",229288,29.27,"B8"
"5257","OREw","392","24",264583,33.775,"B8"
"5258","OREw","392","24",254259,32.457,"B8"
"5259","OREw","392","24",267784,34.184,"B8"
"5260","OREw","392","24",258109,32.949,"B8"
"5261","OREw","392","24",247713,31.622,"B8"
"5262","OREw","392","24",282313,36.039,"B8"
"5263","OREw","392","24",279663,35.7,"B8"
"5264","OREw","392","24",277845,35.468,"B8"
"5265","OREw","392","24",284379,36.302,"B8"
"5266","OREw","757","24",346992,44.295,"B8"
"5267","OREw","757","24",332764,42.479,"B8"
"5268","OREw","757","24",354841,45.297,"B8"
"5269","OREw","757","24",354301,45.228,"B8"
"5270","OREw","757","24",327690,41.831,"B8"
"5271","OREw","757","24",358128,45.717,"B8"
"5272","OREw","757","24",340283,43.439,"B8"
"5273","OREw","757","24",373660,47.7,"B8"
"5274","OREw","757","24",356785,45.545,"B8"
"5275","OREw","757","24",330250,42.158,"B8"
"5276","OREw","757","24",356054,45.452,"B8"
"5277","OREw","757","24",311734,39.794,"B8"
"5278","OREw","757","24",345203,44.067,"B8"
"5279","OREw","757","24",348102,44.437,"B8"
"5280","OREw","757","24",354672,45.276,"B8"
"5281","OREw","757","24",350921,44.797,"B8"
"5282","OREw","757","24",328456,41.929,"B8"
"5283","OREw","757","24",329717,42.09,"B8"
"5284","OREw","757","24",350895,44.794,"B8"
"5285","sd[1]","083","24",282100,36.012,"B8"
"5286","sd[1]","083","24",294333,37.573,"B8"
"5287","sd[1]","083","24",282856,36.108,"B8"
"5288","sd[1]","083","24",293785,37.503,"B8"
"5289","sd[1]","083","24",305395,38.985,"B8"
"5290","sd[1]","083","24",314698,40.173,"B8"
"5291","sd[1]","083","24",290310,37.06,"B8"
"5292","sd[1]","083","24",291002,37.148,"B8"
"5293","sd[1]","083","24",301481,38.486,"B8"
"5294","sd[1]","083","24",265977,33.953,"B8"
"5295","sd[1]","083","24",310050,39.58,"B8"
"5296","sd[1]","083","24",300626,38.376,"B8"
"5297","sd[1]","083","24",261954,33.44,"B8"
"5298","sd[1]","083","24",279607,35.693,"B8"
"5299","sd[1]","083","24",298824,38.146,"B8"
"5300","sd[1]","083","24",291396,37.198,"B8"
"5301","sd[1]","083","24",320069,40.858,"B8"
"5302","sd[1]","083","24",310831,39.679,"B8"
"5303","sd[1]","083","24",299950,38.29,"B8"
"5304","sd[1]","083","24",21138,24.571,"B8"
"5305","sd[1]","083","24",320100,40.862,"B8"
"5306","sd[1]","083","24",291180,37.171,"B8"
"5307","sd[1]","239","24",314464,40.143,"B8"
"5308","sd[1]","239","24",301242,38.455,"B8"
"5309","sd[1]","239","24",290827,37.126,"B8"
"5310","sd[1]","239","24",318679,40.681,"B8"
"5311","sd[1]","239","24",270263,34.5,"B8"
"5312","sd[1]","239","24",303160,38.7,"B8"
"5313","sd[1]","239","24",306166,39.084,"B8"
"5314","sd[1]","239","24",343706,43.876,"B8"
"5315","sd[1]","239","24",312560,39.9,"B8"
"5316","sd[1]","239","24",292726,37.368,"B8"
"5317","sd[1]","239","24",310239,39.604,"B8"
"5318","sd[1]","239","24",325897,41.602,"B8"
"5319","sd[1]","239","24",310244,39.604,"B8"
"5320","sd[1]","239","24",312686,39.916,"B8"
"5321","sd[1]","239","24",287545,36.707,"B8"
"5322","sd[1]","239","24",335681,42.851,"B8"
"5323","sd[1]","239","24",307536,39.259,"B8"
"5324","sd[1]","239","24",244610,31.226,"B8"
"5325","sd[1]","239","24",333273,42.544,"B8"
"5326","sd[1]","319","24",241845,30.873,"B8"
"5327","sd[1]","319","24",290691,37.108,"B8"
"5328","sd[1]","319","24",268723,34.304,"B8"
"5329","sd[1]","319","24",289980,37.017,"B8"
"5330","sd[1]","319","24",272314,34.762,"B8"
"5331","sd[1]","319","24",265528,33.896,"B8"
"5332","sd[1]","319","24",283506,36.191,"B8"
"5333","sd[1]","319","24",264853,33.81,"B8"
"5334","sd[1]","319","24",280114,35.758,"B8"
"5335","sd[1]","319","24",265429,33.883,"B8"
"5336","sd[1]","319","24",257765,32.905,"B8"
"5337","sd[1]","319","24",269632,34.42,"B8"
"5338","sd[1]","319","24",260916,33.307,"B8"
"5339","sd[1]","319","24",273602,34.927,"B8"
"5340","sd[1]","319","24",267848,34.192,"B8"
"5341","sd[1]","319","24",307286,39.227,"B8"
"5342","sd[1]","319","24",235554,30.07,"B8"
"5343","sd[1]","319","24",222298,28.378,"B8"
"5344","sd[1]","319","24",268678,34.298,"B8"
"5345","sd[1]","373","24",337649,43.103,"B8"
"5346","sd[1]","373","24",312126,39.845,"B8"
"5347","sd[1]","373","24",313906,40.072,"B8"
"5348","sd[1]","373","24",274123,34.993,"B8"
"5349","sd[1]","373","24",285071,36.391,"B8"
"5350","sd[1]","373","24",294328,37.573,"B8"
"5351","sd[1]","373","24",288438,36.821,"B8"
"5352","sd[1]","373","24",289253,36.925,"B8"
"5353","sd[1]","373","24",321857,41.087,"B8"
"5354","sd[1]","373","24",310251,39.605,"B8"
"5355","sd[1]","373","24",316029,40.343,"B8"
"5356","sd[1]","373","24",297248,37.945,"B8"
"5357","sd[1]","373","24",328297,41.909,"B8"
"5358","sd[1]","373","24",314282,40.12,"B8"
"5359","sd[1]","373","24",313299,39.994,"B8"
"5360","sd[1]","373","24",334637,42.718,"B8"
"5361","sd[1]","373","24",299299,38.207,"B8"
"5362","sd[1]","373","24",337452,43.078,"B8"
"5363","sd[1]","373","24",288133,36.782,"B8"
"5364","sd[1]","373","24",317453,40.525,"B8"
"5365","sd[1]","392","24",255887,32.665,"B8"
"5366","sd[1]","392","24",288666,36.85,"B8"
"5367","sd[1]","392","24",275407,35.157,"B8"
"5368","sd[1]","392","24",302860,38.662,"B8"
"5369","sd[1]","392","24",305812,39.039,"B8"
"5370","sd[1]","392","24",304300,38.845,"B8"
"5371","sd[1]","392","24",283909,36.242,"B8"
"5372","sd[1]","392","24",281551,35.941,"B8"
"5373","sd[1]","392","24",289524,36.959,"B8"
"5374","sd[1]","392","24",293070,37.412,"B8"
"5375","sd[1]","392","24",290935,37.139,"B8"
"5376","sd[1]","392","24",293945,37.524,"B8"
"5377","sd[1]","392","24",288651,36.848,"B8"
"5378","sd[1]","392","24",287935,36.756,"B8"
"5379","sd[1]","392","24",246228,31.432,"B8"
"5380","sd[1]","392","24",294352,37.576,"B8"
"5381","sd[1]","392","24",293929,37.522,"B8"
"5382","sd[1]","392","24",297835,38.02,"B8"
"5383","sd[1]","392","24",317944,40.587,"B8"
"5384","sd[1]","392","24",277265,35.394,"B8"
"5385","sd[1]","392","24",317597,40.543,"B8"
"5386","sd[1]","757","24",263942,33.694,"B8"
"5387","sd[1]","757","24",308241,39.349,"B8"
"5388","sd[1]","757","24",263396,33.624,"B8"
"5389","sd[1]","757","24",288074,36.774,"B8"
"5390","sd[1]","757","24",313712,40.047,"B8"
"5391","sd[1]","757","24",284065,36.262,"B8"
"5392","sd[1]","757","24",332079,42.392,"B8"
"5393","sd[1]","757","24",300748,38.392,"B8"
"5394","sd[1]","757","24",280754,35.84,"B8"
"5395","sd[1]","757","24",299420,38.223,"B8"
"5396","sd[1]","757","24",221985,28.338,"B8"
"5397","sd[1]","757","24",211551,27.006,"B8"
"5398","sd[1]","757","24",250814,32.018,"B8"
"5399","sd[1]","757","24",274049,34.984,"B8"
"5400","sd[1]","757","24",263317,33.614,"B8"
"5401","sd[1]","757","24",281381,35.92,"B8"
"5402","sd[1]","757","24",254006,32.425,"B8"
"5403","sd[1]","757","24",276327,35.275,"B8"
"5404","sd[1]","757","24",313612,40.034,"B8"
"5405","sd[1]","757","24",269844,34.447,"B8"
"5406","sd[1]","757","24",292006,37.276,"B8"
"5407","sd[1]","757","24",283526,36.194,"B8"
"5408","sd[1]","239","24",264834,33.807,"B8"
"5409","sd[1]","319","24",290766,37.118,"B8"
"5410","sd[1]","392","24",304429,38.862,"B8"
"5411","sd[E3]","083","24",175643,22.422,"B8"
"5412","sd[E3]","083","24",200203,25.557,"B8"
"5413","sd[E3]","083","24",212307,27.102,"B8"
"5414","sd[E3]","083","24",204044,26.047,"B8"
"5415","sd[E3]","083","24",225149,28.741,"B8"
"5416","sd[E3]","083","24",214781,27.418,"B8"
"5417","sd[E3]","083","24",178244,22.754,"B8"
"5418","sd[E3]","083","24",208390,26.602,"B8"
"5419","sd[E3]","083","24",214744,27.413,"B8"
"5420","sd[E3]","083","24",181868,23.216,"B8"
"5421","sd[E3]","083","24",216859,27.683,"B8"
"5422","sd[E3]","083","24",139726,17.837,"B8"
"5423","sd[E3]","083","24",220207,28.111,"B8"
"5424","sd[E3]","083","24",184025,23.492,"B8"
"5425","sd[E3]","083","24",228594,29.181,"B8"
"5426","sd[E3]","083","24",265853,33.938,"B8"
"5427","sd[E3]","083","24",217771,27.8,"B8"
"5428","sd[E3]","083","24",165413,21.116,"B8"
"5429","sd[E3]","083","24",199296,25.441,"B8"
"5430","sd[E3]","083","24",241923,30.883,"B8"
"5431","sd[E3]","083","24",199949,25.525,"B8"
"5432","sd[E3]","083","24",196101,25.033,"B8"
"5433","sd[E3]","319","24",113408,14.477,"B8"
"5434","sd[E3]","319","24",66513,8.491,"B8"
"5435","sd[E3]","319","24",103364,13.195,"B8"
"5436","sd[E3]","319","24",52523,6.705,"B8"
"5437","sd[E3]","319","24",58221,7.432,"B8"
"5438","sd[E3]","319","24",122930,15.693,"B8"
"5439","sd[E3]","319","24",99789,12.739,"B8"
"5440","sd[E3]","319","24",79368,10.132,"B8"
"5441","sd[E3]","319","24",54829,6.999,"B8"
"5442","sd[E3]","319","24",114860,14.662,"B8"
"5443","sd[E3]","319","24",46653,5.955,"B8"
"5444","sd[E3]","319","24",104546,13.346,"B8"
"5445","sd[E3]","319","24",59598,7.608,"B8"
"5446","sd[E3]","319","24",57516,7.342,"B8"
"5447","sd[E3]","319","24",89350,11.406,"B8"
"5448","sd[E3]","319","24",87569,11.179,"B8"
"5449","sd[E3]","319","24",62515,7.98,"B8"
"5450","sd[E3]","319","24",78110,9.971,"B8"
"5451","sd[E3]","319","24",107703,13.749,"B8"
"5452","sd[E3]","319","24",104850,13.385,"B8"
"5453","sd[E3]","319","24",66681,8.512,"B8"
"5454","sd[E3]","319","24",59530,7.599,"B8"
"5455","sd[E3]","319","24",106743,13.626,"B8"
"5456","sd[E3]","373","24",80760,10.309,"B8"
"5457","sd[E3]","373","24",85596,10.927,"B8"
"5458","sd[E3]","373","24",83134,10.612,"B8"
"5459","sd[E3]","373","24",130151,16.614,"B8"
"5460","sd[E3]","373","24",85072,10.86,"B8"
"5461","sd[E3]","373","24",86385,11.027,"B8"
"5462","sd[E3]","373","24",55418,7.074,"B8"
"5463","sd[E3]","373","24",130337,16.638,"B8"
"5464","sd[E3]","373","24",59182,7.555,"B8"
"5465","sd[E3]","373","24",90994,11.616,"B8"
"5466","sd[E3]","373","24",117105,14.949,"B8"
"5467","sd[E3]","373","24",66062,8.433,"B8"
"5468","sd[E3]","373","24",75239,9.605,"B8"
"5469","sd[E3]","373","24",68551,8.751,"B8"
"5470","sd[E3]","373","24",110623,14.122,"B8"
"5471","sd[E3]","373","24",99811,12.741,"B8"
"5472","sd[E3]","373","24",104603,13.353,"B8"
"5473","sd[E3]","373","24",67348,8.597,"B8"
"5474","sd[E3]","373","24",107325,13.701,"B8"
"5475","sd[E3]","373","24",67595,8.629,"B8"
"5476","sd[E3]","392","24",74833,9.553,"B8"
"5477","sd[E3]","392","24",64194,8.195,"B8"
"5478","sd[E3]","392","24",126506,16.149,"B8"
"5479","sd[E3]","392","24",52258,6.671,"B8"
"5480","sd[E3]","392","24",131415,16.776,"B8"
"5481","sd[E3]","392","24",80547,10.282,"B8"
"5482","sd[E3]","392","24",54461,6.952,"B8"
"5483","sd[E3]","392","24",84654,10.807,"B8"
"5484","sd[E3]","392","24",110456,14.1,"B8"
"5485","sd[E3]","392","24",71474,9.124,"B8"
"5486","sd[E3]","392","24",91373,11.664,"B8"
"5487","sd[E3]","392","24",42221,5.39,"B8"
"5488","sd[E3]","392","24",55756,7.118,"B8"
"5489","sd[E3]","392","24",125971,16.081,"B8"
"5490","sd[E3]","392","24",112978,14.422,"B8"
"5491","sd[E3]","392","24",82544,10.537,"B8"
"5492","sd[E3]","392","24",91479,11.678,"B8"
"5493","sd[E3]","392","24",78298,9.995,"B8"
"5494","sd[E3]","392","24",49039,6.26,"B8"
"5495","sd[E3]","392","24",42976,5.486,"B8"
"5496","sd[E3]","392","24",45390,5.794,"B8"
"5497","sd[E3]","392","24",115701,14.77,"B8"
"5498","sd[E3]","392","24",59691,7.62,"B8"
"5499","sd[E3]","757","24",287548,36.707,"B8"
"5500","sd[E3]","757","24",253525,32.364,"B8"
"5501","sd[E3]","757","24",263746,33.669,"B8"
"5502","sd[E3]","757","24",254385,32.474,"B8"
"5503","sd[E3]","757","24",220306,28.123,"B8"
"5504","sd[E3]","757","24",276549,35.303,"B8"
"5505","sd[E3]","757","24",237184,30.278,"B8"
"5506","sd[E3]","757","24",235108,30.013,"B8"
"5507","sd[E3]","757","24",254771,32.523,"B8"
"5508","sd[E3]","757","24",266300,33.995,"B8"
"5509","sd[E3]","757","24",223612,28.545,"B8"
"5510","sd[E3]","757","24",258102,32.948,"B8"
"5511","sd[E3]","757","24",252713,32.26,"B8"
"5512","sd[E3]","757","24",265235,33.859,"B8"
"5513","sd[E3]","757","24",255708,32.642,"B8"
"5514","sd[E3]","757","24",280754,35.84,"B8"
"5515","sd[E3]","757","24",252120,32.184,"B8"
"5516","sd[E3]","373","24",107325,13.701,"B8"
"5517","sd[ETX4]","083","24",90393,11.539,"B8"
"5518","sd[ETX4]","083","24",171713,21.92,"B8"
"5519","sd[ETX4]","083","24",240060,30.645,"B8"
"5520","sd[ETX4]","083","24",145744,18.605,"B8"
"5521","sd[ETX4]","083","24",245983,31.401,"B8"
"5522","sd[ETX4]","083","24",253039,32.302,"B8"
"5523","sd[ETX4]","083","24",241778,30.864,"B8"
"5524","sd[ETX4]","083","24",248131,31.675,"B8"
"5525","sd[ETX4]","083","24",146803,18.74,"B8"
"5526","sd[ETX4]","083","24",219980,28.082,"B8"
"5527","sd[ETX4]","083","24",161010,20.554,"B8"
"5528","sd[ETX4]","083","24",254147,32.443,"B8"
"5529","sd[ETX4]","083","24",270336,34.51,"B8"
"5530","sd[ETX4]","083","24",123328,15.743,"B8"
"5531","sd[ETX4]","083","24",179868,22.961,"B8"
"5532","sd[ETX4]","083","24",202376,25.834,"B8"
"5533","sd[ETX4]","083","24",251281,32.077,"B8"
"5534","sd[ETX4]","083","24",253156,32.317,"B8"
"5535","sd[ETX4]","083","24",270530,34.535,"B8"
"5536","sd[ETX4]","083","24",160148,20.444,"B8"
"5537","sd[ETX4]","083","24",284064,36.262,"B8"
"5538","sd[ETX4]","083","24",265591,33.904,"B8"
"5539","sd[ETX4]","083","24",106220,13.56,"B8"
"5540","sd[ETX4]","158","24",201821,25.764,"B8"
"5541","sd[ETX4]","158","24",236197,30.152,"B8"
"5542","sd[ETX4]","158","24",243024,31.023,"B8"
"5543","sd[ETX4]","158","24",230560,29.432,"B8"
"5544","sd[ETX4]","158","24",195753,24.989,"B8"
"5545","sd[ETX4]","158","24",228287,29.142,"B8"
"5546","sd[ETX4]","158","24",176406,22.519,"B8"
"5547","sd[ETX4]","158","24",126879,16.197,"B8"
"5548","sd[ETX4]","158","24",232140,29.634,"B8"
"5549","sd[ETX4]","158","24",204002,26.042,"B8"
"5550","sd[ETX4]","158","24",224213,28.622,"B8"
"5551","sd[ETX4]","158","24",191691,24.47,"B8"
"5552","sd[ETX4]","158","24",207927,26.543,"B8"
"5553","sd[ETX4]","158","24",242714,30.984,"B8"
"5554","sd[ETX4]","158","24",224071,28.604,"B8"
"5555","sd[ETX4]","158","24",235791,30.1,"B8"
"5556","sd[ETX4]","158","24",170950,21.823,"B8"
"5557","sd[ETX4]","158","24",203323,25.955,"B8"
"5558","sd[ETX4]","158","24",164904,21.051,"B8"
"5559","sd[ETX4]","158","24",217400,27.752,"B8"
"5560","sd[ETX4]","239","24",265966,33.952,"B8"
"5561","sd[ETX4]","239","24",266349,34.001,"B8"
"5562","sd[ETX4]","239","24",271156,34.614,"B8"
"5563","sd[ETX4]","239","24",268075,34.221,"B8"
"5564","sd[ETX4]","239","24",227696,29.067,"B8"
"5565","sd[ETX4]","239","24",284191,36.278,"B8"
"5566","sd[ETX4]","239","24",217043,27.707,"B8"
"5567","sd[ETX4]","239","24",267160,34.104,"B8"
"5568","sd[ETX4]","239","24",252377,32.217,"B8"
"5569","sd[ETX4]","239","24",212415,27.116,"B8"
"5570","sd[ETX4]","239","24",217612,27.779,"B8"
"5571","sd[ETX4]","239","24",256187,32.704,"B8"
"5572","sd[ETX4]","239","24",279259,35.649,"B8"
"5573","sd[ETX4]","239","24",242831,30.999,"B8"
"5574","sd[ETX4]","239","24",246540,31.472,"B8"
"5575","sd[ETX4]","239","24",188133,24.016,"B8"
"5576","sd[ETX4]","239","24",219482,28.018,"B8"
"5577","sd[ETX4]","239","24",259919,33.18,"B8"
"5578","sd[ETX4]","239","24",297643,37.996,"B8"
"5579","sd[ETX4]","239","24",254090,32.436,"B8"
"5580","sd[ETX4]","319","24",46392,5.922,"B8"
"5581","sd[ETX4]","319","24",46225,5.901,"B8"
"5582","sd[ETX4]","319","24",44236,5.647,"B8"
"5583","sd[ETX4]","319","24",29813,3.806,"B8"
"5584","sd[ETX4]","319","24",41720,5.326,"B8"
"5585","sd[ETX4]","319","24",69939,8.928,"B8"
"5586","sd[ETX4]","319","24",37838,4.83,"B8"
"5587","sd[ETX4]","319","24",33356,4.258,"B8"
"5588","sd[ETX4]","319","24",32893,4.199,"B8"
"5589","sd[ETX4]","319","24",52311,6.678,"B8"
"5590","sd[ETX4]","319","24",50071,6.392,"B8"
"5591","sd[ETX4]","319","24",42743,5.456,"B8"
"5592","sd[ETX4]","319","24",102284,13.057,"B8"
"5593","sd[ETX4]","319","24",51387,6.56,"B8"
"5594","sd[ETX4]","319","24",59496,7.595,"B8"
"5595","sd[ETX4]","319","24",39125,4.995,"B8"
"5596","sd[ETX4]","319","24",31662,4.042,"B8"
"5597","sd[ETX4]","319","24",76908,9.818,"B8"
"5598","sd[ETX4]","319","24",22377,2.857,"B8"
"5599","sd[ETX4]","319","24",31849,4.066,"B8"
"5600","sd[ETX4]","319","24",29945,3.823,"B8"
"5601","sd[ETX4]","319","24",46283,5.908,"B8"
"5602","sd[ETX4]","373","24",164874,21.047,"B8"
"5603","sd[ETX4]","373","24",158046,20.175,"B8"
"5604","sd[ETX4]","373","24",127172,16.234,"B8"
"5605","sd[ETX4]","373","24",167693,21.407,"B8"
"5606","sd[ETX4]","373","24",208140,26.57,"B8"
"5607","sd[ETX4]","373","24",185735,23.71,"B8"
"5608","sd[ETX4]","373","24",132236,16.881,"B8"
"5609","sd[ETX4]","373","24",91978,11.741,"B8"
"5610","sd[ETX4]","373","24",226209,28.877,"B8"
"5611","sd[ETX4]","373","24",139748,17.84,"B8"
"5612","sd[ETX4]","373","24",149703,19.11,"B8"
"5613","sd[ETX4]","373","24",171002,21.829,"B8"
"5614","sd[ETX4]","373","24",156148,19.933,"B8"
"5615","sd[ETX4]","373","24",86260,11.012,"B8"
"5616","sd[ETX4]","373","24",117166,14.957,"B8"
"5617","sd[ETX4]","373","24",128404,16.391,"B8"
"5618","sd[ETX4]","373","24",126049,16.091,"B8"
"5619","sd[ETX4]","373","24",146839,18.745,"B8"
"5620","sd[ETX4]","392","24",73886,9.432,"B8"
"5621","sd[ETX4]","392","24",64119,8.185,"B8"
"5622","sd[ETX4]","392","24",102342,13.064,"B8"
"5623","sd[ETX4]","392","24",53284,6.802,"B8"
"5624","sd[ETX4]","392","24",85752,10.947,"B8"
"5625","sd[ETX4]","392","24",133972,17.102,"B8"
"5626","sd[ETX4]","392","24",142994,18.254,"B8"
"5627","sd[ETX4]","392","24",49350,6.3,"B8"
"5628","sd[ETX4]","392","24",123961,15.824,"B8"
"5629","sd[ETX4]","392","24",135971,17.357,"B8"
"5630","sd[ETX4]","392","24",111173,14.192,"B8"
"5631","sd[ETX4]","392","24",95478,12.188,"B8"
"5632","sd[ETX4]","392","24",136352,17.406,"B8"
"5633","sd[ETX4]","392","24",152859,19.513,"B8"
"5634","sd[ETX4]","392","24",123120,15.717,"B8"
"5635","sd[ETX4]","392","24",65544,8.367,"B8"
"5636","sd[ETX4]","392","24",105003,13.404,"B8"
"5637","sd[ETX4]","392","24",125437,16.013,"B8"
"5638","sd[ETX4]","757","24",238194,30.407,"B8"
"5639","sd[ETX4]","757","24",253806,32.4,"B8"
"5640","sd[ETX4]","757","24",176960,22.59,"B8"
"5641","sd[ETX4]","757","24",246636,31.484,"B8"
"5642","sd[ETX4]","757","24",200507,25.596,"B8"
"5643","sd[ETX4]","757","24",174255,22.245,"B8"
"5644","sd[ETX4]","757","24",199978,25.528,"B8"
"5645","sd[ETX4]","757","24",210521,26.874,"B8"
"5646","sd[ETX4]","757","24",196171,25.042,"B8"
"5647","sd[ETX4]","757","24",223765,28.565,"B8"
"5648","sd[ETX4]","757","24",130078,16.605,"B8"
"5649","sd[ETX4]","757","24",203201,25.94,"B8"
"5650","sd[ETX4]","757","24",138528,17.684,"B8"
"5651","sd[ETX4]","757","24",196896,25.135,"B8"
"5652","sd[ETX4]","757","24",203979,26.039,"B8"
"5653","sd[ETX4]","757","24",224526,28.662,"B8"
"5654","sd[ETX4]","757","24",216124,27.589,"B8"
"5655","sd[ETX4]","757","24",148305,18.932,"B8"
"5656","sd[ETX4]","757","24",162814,20.784,"B8"
"5657","sd[ETX4]","319","24",41186,5.258,"B8"
"5658","sd[ETX4]","319","24",56846,7.257,"B8"
"5659","sd[ETX4]","373","24",129313,16.507,"B8"
"5660","sd[ETX4]","392","24",84777,10.822,"B8"
"5661","sd[ETX4]","392","24",58419,7.457,"B8"
"5662","OREw","075","24",259819,33.167,"B7"
"5663","OREw","075","24",305007,38.936,"B7"
"5664","OREw","075","24",255527,32.619,"B7"
"5665","OREw","075","24",261988,33.444,"B7"
"5666","OREw","075","24",184575,23.562,"B7"
"5667","OREw","075","24",230623,29.44,"B7"
"5668","OREw","075","24",229003,29.233,"B7"
"5669","OREw","075","24",264658,33.785,"B7"
"5670","OREw","075","24",272710,34.813,"B7"
"5671","OREw","075","24",247690,31.619,"B7"
"5672","OREw","075","24",243868,31.131,"B7"
"5673","OREw","075","24",239186,30.533,"B7"
"5674","OREw","075","24",309846,39.553,"B7"
"5675","OREw","075","24",294727,37.623,"B7"
"5676","OREw","075","24",224937,28.714,"B7"
"5677","OREw","075","24",302556,38.623,"B7"
"5678","OREw","075","24",275544,35.175,"B7"
"5679","OREw","075","24",266829,34.062,"B7"
"5680","OREw","075","24",261737,33.412,"B7"
"5681","OREw","088","24",229628,29.313,"B7"
"5682","OREw","088","24",241301,30.803,"B7"
"5683","OREw","088","24",267777,34.183,"B7"
"5684","OREw","088","24",243668,31.105,"B7"
"5685","OREw","088","24",249322,31.827,"B7"
"5686","OREw","088","24",218224,27.857,"B7"
"5687","OREw","088","24",318685,40.682,"B7"
"5688","OREw","088","24",281337,35.914,"B7"
"5689","OREw","088","24",243622,31.1,"B7"
"5690","OREw","088","24",229918,29.35,"B7"
"5691","OREw","088","24",215288,27.483,"B7"
"5692","OREw","088","24",278130,35.505,"B7"
"5693","OREw","088","24",213631,27.271,"B7"
"5694","OREw","088","24",251381,32.09,"B7"
"5695","OREw","088","24",319666,40.807,"B7"
"5696","OREw","088","24",282017,36.001,"B7"
"5697","OREw","088","24",278215,35.516,"B7"
"5698","OREw","088","24",223391,28.517,"B7"
"5699","OREw","088","24",246034,31.408,"B7"
"5700","OREw","088","24",230317,29.401,"B7"
"5701","OREw","301","24",273005,34.851,"B7"
"5702","OREw","301","24",301758,38.521,"B7"
"5703","OREw","301","24",290001,37.02,"B7"
"5704","OREw","301","24",290348,37.064,"B7"
"5705","OREw","301","24",268550,34.282,"B7"
"5706","OREw","301","24",267676,34.17,"B7"
"5707","OREw","301","24",241873,30.876,"B7"
"5708","OREw","301","24",312811,39.932,"B7"
"5709","OREw","301","24",265070,33.838,"B7"
"5710","OREw","301","24",263968,33.697,"B7"
"5711","OREw","301","24",231519,29.555,"B7"
"5712","OREw","301","24",320693,40.938,"B7"
"5713","OREw","301","24",265147,33.847,"B7"
"5714","OREw","301","24",242658,30.977,"B7"
"5715","OREw","301","24",238108,30.396,"B7"
"5716","OREw","301","24",226099,28.863,"B7"
"5717","OREw","301","24",246297,31.441,"B7"
"5718","OREw","301","24",274404,35.029,"B7"
"5719","OREw","307","24",323481,41.294,"B7"
"5720","OREw","307","24",307516,39.256,"B7"
"5721","OREw","307","24",272213,34.749,"B7"
"5722","OREw","307","24",339001,43.275,"B7"
"5723","OREw","307","24",204313,26.082,"B7"
